player,pos,salary,date
Dario Saric,PF/C,5400,2017-10-20
Rodney Hood,SG/SF,5300,2017-10-20
George Hill,PG/SG,5200,2017-10-20
Brandon Ingram,SG/SF,5200,2017-10-20
Buddy Hield,SG/SF,5200,2017-10-20
Wesley Matthews,SG/SF,5100,2017-10-20
De'Aaron Fox,PG,5100,2017-10-20
Dirk Nowitzki,PF/C,5000,2017-10-20
Dwyane Wade,SG,5000,2017-10-20
Gordon Hayward,SG/SF,5000,2017-10-20
Markieff Morris,SF/PF,5000,2017-10-20
Kent Bazemore,SG/SF,5000,2017-10-20
Jabari Parker,SF/PF,5000,2017-10-20
Lance Stephenson,SG/SF,5000,2017-10-20
T.J. Warren,SF/PF,5000,2017-10-20
Taurean Prince,SG/SF,5000,2017-10-20
Malcolm Brogdon,PG/SG,5000,2017-10-20
Markelle Fultz,PG/SG,5000,2017-10-20
Derrick Rose,PG,4900,2017-10-20
Skal Labissiere,PF/C,4900,2017-10-20
Kyle Kuzma,SF/PF,4900,2017-10-20
Al-Farouq Aminu,SF/PF,4800,2017-10-20
Greg Monroe,PF/C,4800,2017-10-20
Allen Crabbe,SG/SF,4800,2017-10-20
Marquese Chriss,PF/C,4800,2017-10-20
Jae Crowder,SF/PF,4700,2017-10-20
Dewayne Dedmon,C,4700,2017-10-20
Trevor Booker,PF/C,4700,2017-10-20
Josh Jackson,SG/SF,4700,2017-10-20
Joe Ingles,SG/SF,4600,2017-10-20
Evan Turner,SG/SF,4500,2017-10-20
Ersan Ilyasova,SF/PF,4500,2017-10-20
Marcus Morris,SF/PF,4500,2017-10-20
Kentavious Caldwell-Pope,SG,4500,2017-10-20
Michael Kidd-Gilchrist,SF,4500,2017-10-20
J.J. Redick,SG/SF,4500,2017-10-20
Bogdan Bogdanovic,SG/SF,4500,2017-10-20
Maurice Harkless,SF/PF,4400,2017-10-20
Jordan Clarkson,PG/SG,4400,2017-10-20
Marvin Williams,SF/PF,4400,2017-10-20
Kelly Oubre Jr.,SG/SF,4400,2017-10-20
Caris LeVert,PG/SF,4400,2017-10-20
John Collins,PF/C,4400,2017-10-20
DeMarre Carroll,SF/PF,4300,2017-10-20
Terrence Ross,SG/SF,4300,2017-10-20
Frank Kaminsky,PF/C,4300,2017-10-20
Larry Nance Jr.,SF/PF,4300,2017-10-20
Sean Kilpatrick,PG/SG,4300,2017-10-20
Juan Jose Barea,PG/SG,4200,2017-10-20
Terry Rozier,PG/SG,4200,2017-10-20
Yogi Ferrell,PG/SG,4200,2017-10-20
Ishmael Smith,PG,4100,2017-10-20
Jason Smith,PF/C,4100,2017-10-20
Bojan Bogdanovic,SG/SF,4100,2017-10-20
Andre Iguodala,SG/SF,4100,2017-10-20
Alex Len,PF/C,4100,2017-10-20
Caleb Swanigan,PF,4100,2017-10-20
Tyson Chandler,C,4000,2017-10-20
Cory Joseph,PG,4000,2017-10-20
Nick Young,SG,4000,2017-10-20
Nicolas Batum,SG/SF,4000,2017-10-20
Jerryd Bayless,PG/SG,4000,2017-10-20
Taj Gibson,PF/C,4000,2017-10-20
Ian Mahinmi,C,4000,2017-10-20
Cody Zeller,C,4000,2017-10-20
Seth Curry,PG/SG,4000,2017-10-20
Jonathon Simmons,SG/SF,4000,2017-10-20
Tyler Ulis,PG,4000,2017-10-20
Donovan Mitchell,PG/SG,4000,2017-10-20
Joe Johnson,SG/SF,3900,2017-10-20
Jon Leuer,PF/C,3900,2017-10-20
Tristan Thompson,PF/C,3900,2017-10-20
Richaun Holmes,PF/C,3900,2017-10-20
Patrick McCaw,SG/SF,3900,2017-10-20
Bismack Biyombo,PF/C,3800,2017-10-20
Glenn Robinson III,SG/SF,3800,2017-10-20
Jahlil Okafor,C,3800,2017-10-20
Ivica Zubac,C,3800,2017-10-20
Jarrett Allen,PF/C,3800,2017-10-20
Jordan Bell,PF/C,3800,2017-10-20
Luol Deng,SF/PF,3700,2017-10-20
Jonas Jerebko,SF/PF,3700,2017-10-20
Jamal Crawford,SG,3700,2017-10-20
Gorgui Dieng,PF/C,3700,2017-10-20
Garrett Temple,PG/SG,3700,2017-10-20
E'Twaun Moore,SG/SF,3700,2017-10-20
Tim Frazier,PG,3700,2017-10-20
Stanley Johnson,SG/SF,3700,2017-10-20
Boban Marjanovic,C,3700,2017-10-20
Malik Monk,PG/SG,3700,2017-10-20
Jonathan Isaac,SF/PF,3700,2017-10-20
Alec Burks,PG/SG,3600,2017-10-20
J.R. Smith,SG/SF,3600,2017-10-20
Shaun Livingston,PG/SG,3600,2017-10-20
Jordan Crawford,PG/SG,3600,2017-10-20
Thon Maker,PF/C,3600,2017-10-20
Marco Belinelli,SG,3500,2017-10-20
Zaza Pachulia,C,3500,2017-10-20
Tony Snell,SG/SF,3500,2017-10-20
Al Jefferson,PF/C,3500,2017-10-20
Spencer Dinwiddie,PG/SG,3500,2017-10-20
John Henson,C,3500,2017-10-20
Noah Vonleh,PF/C,3500,2017-10-20
Mike Muscala,C,3500,2017-10-20
Langston Galloway,PG/SG,3500,2017-10-20
Mario Hezonja,SG,3500,2017-10-20
Domantas Sabonis,PF/C,3500,2017-10-20
Josh Hart,PG/SG,3500,2017-10-20
Timofey Mozgov,C,3400,2017-10-20
Shabazz Napier,PG/SG,3400,2017-10-20
Alan Williams,C,3400,2017-10-20
Thomas Bryant,PF/C,3400,2017-10-20
Zach Collins,PF/C,3400,2017-10-20
Channing Frye,PF/C,3300,2017-10-20
Arron Afflalo,SG/SF,3300,2017-10-20
Amir Johnson,PF/C,3300,2017-10-20
Kyle Korver,SG/SF,3300,2017-10-20
Corey Brewer,SG/SF,3300,2017-10-20
Tony Allen,SG/SF,3300,2017-10-20
Kosta Koufos,C,3300,2017-10-20
Dwight Powell,PF/C,3300,2017-10-20
Jodie Meeks,SG,3300,2017-10-20
Joe Harris,SG/SF,3300,2017-10-20
DeAndre Bembry,SG/SF,3300,2017-10-20
Henry Ellenson,PF/C,3300,2017-10-20
Ed Davis,PF/C,3200,2017-10-20
Aron Baynes,C,3200,2017-10-20
Thabo Sefolosha,SG/SF,3200,2017-10-20
Omri Casspi,SF/PF,3200,2017-10-20
Ian Clark,PG/SG,3200,2017-10-20
JaVale McGee,C,3200,2017-10-20
Michael Carter-Williams,PG,3200,2017-10-20
Tyler Ennis,PG/SG,3200,2017-10-20
Nemanja Bjelica,SF/PF,3200,2017-10-20
Timothe Luwawu-Cabarrot,SG/SF,3200,2017-10-20
Dwayne Bacon,SG/SF,3200,2017-10-20
Luke Kennard,SG,3200,2017-10-20
D.J. Augustin,PG/SG,3100,2017-10-20
Shabazz Muhammad,SG/SF,3100,2017-10-20
Matthew Dellavedova,PG/SG,3100,2017-10-20
Dante Cunningham,SF/PF,3100,2017-10-20
T.J. McConnell,PG,3100,2017-10-20
Pat Connaughton,SG/SF,3100,2017-10-20
Cheick Diallo,PF,3100,2017-10-20
Justin Jackson,SG/SF,3100,2017-10-20
Devin Harris,PG/SG,3000,2017-10-20
Omer Asik,C,3000,2017-10-20
Alexis Ajinca,C,3000,2017-10-20
Jason Terry,PG/SG,3000,2017-10-20
Troy Daniels,SG,3000,2017-10-20
Darius Miller,SF,3000,2017-10-20
Jeff Withey,C,3000,2017-10-20
Luke Babbitt,SF/PF,3000,2017-10-20
Brandon Knight,PG/SG,3000,2017-10-20
Jeff Green,SF/PF,3000,2017-10-20
Vince Carter,SG/SF,3000,2017-10-20
Jose Calderon,PG,3000,2017-10-20
Anthony Tolliver,SF/PF,3000,2017-10-20
Mirza Teletovic,SF/PF,3000,2017-10-20
Mike Scott,PF,3000,2017-10-20
Nate Wolters,PG,3000,2017-10-20
Miles Plumlee,C,3000,2017-10-20
Andrew Bogut,C,3000,2017-10-20
Jared Dudley,PF,3000,2017-10-20
Iman Shumpert,PG/SG,3000,2017-10-20
Tyler Zeller,C,3000,2017-10-20
Quincy Acy,PF/C,3000,2017-10-20
Dante Exum,PG/SG,3000,2017-10-20
Nik Stauskas,PG/SF,3000,2017-10-20
Cole Aldrich,C,3000,2017-10-20
Aaron Brooks,PG/SG,3000,2017-10-20
Reggie Bullock,SG/SF,3000,2017-10-20
C.J. Wilcox,SG/SF,3000,2017-10-20
Shane Larkin,PG,3000,2017-10-20
Ekpe Udoh,PF/C,3000,2017-10-20
David West,PF/C,3000,2017-10-20
Solomon Hill,SF/PF,3000,2017-10-20
Meyers Leonard,PF/C,3000,2017-10-20
JaKarr Sampson,SF/PF,3000,2017-10-20
Josh McRoberts,PF/C,3000,2017-10-20
Marreese Speights,PF/C,3000,2017-10-20
Shelvin Mack,PG,3000,2017-10-20
Adreian Payne,PF,3000,2017-10-20
Eric Moreland,PF/C,3000,2017-10-20
Johnny O'Bryant,PF/C,3000,2017-10-20
James McAdoo,PF,3000,2017-10-20
Dwight Buyks,PG,3000,2017-10-20
Chris McCullough,PF/C,3000,2017-10-20
Damien Wilkins,SG/SF,3000,2017-10-20
Jack Cooley,PF,3000,2017-10-20
Quinn Cook,PG,3000,2017-10-20
Salah Mejri,C,3000,2017-10-20
Justin Anderson,SF/PF,3000,2017-10-20
Kevon Looney,SF/PF,3000,2017-10-20
Joseph Young,PG/SG,3000,2017-10-20
Anthony Brown,SG/SF,3000,2017-10-20
Rashad Vaughn,PG/SG,3000,2017-10-20
Tyus Jones,PG/SG,3000,2017-10-20
Julyan Stone,PG/SG,3000,2017-10-20
Luis Montero,SF,3000,2017-10-20
Treveon Graham,SG/SF,3000,2017-10-20
Raulzinho Neto,PG,3000,2017-10-20
Malcolm Delaney,PG/SG,3000,2017-10-20
Josh Magette,PG,3000,2017-10-20
Isaiah Whitehead,PG/SG,3000,2017-10-20
Jalen Jones,SF,3000,2017-10-20
Marcus Georges-Hunt,SG/SF,3000,2017-10-20
John Holland,SG/SF,3000,2017-10-20
DeAndre Liggins,PG/SG,3000,2017-10-20
Dorian Finney-Smith,SF,3000,2017-10-20
Nicolas Brussino,SG/SF,3000,2017-10-20
Damian Jones,C,3000,2017-10-20
Isaiah Taylor,PG,3000,2017-10-20
Gary Payton II,SG,3000,2017-10-20
Alex Poythress,SF,3000,2017-10-20
Dragan Bender,PF/C,3000,2017-10-20
Derrick Jones Jr.,SF,3000,2017-10-20
Jake Layman,SF/PF,3000,2017-10-20
Georgios Papagiannis,C,3000,2017-10-20
Malachi Richardson,SG/SF,3000,2017-10-20
Marcus Paige,PG,3000,2017-10-20
Tomas Satoransky,PG/SG,3000,2017-10-20
Sheldon McClellan,SG,3000,2017-10-20
Tyler Dorsey,PG/SG,3000,2017-10-20
Yakuba Ouattara,SG,3000,2017-10-20
Guerschon Yabusele,PF/C,3000,2017-10-20
Abdel Nader,PF,3000,2017-10-20
Daniel Theis,PF/C,3000,2017-10-20
Jabari Bird,SG,3000,2017-10-20
Semi Ojeleye,SF/PF,3000,2017-10-20
Kadeem Allen,SG,3000,2017-10-20
Mangok Mathiang,PF/C,3000,2017-10-20
Cedi Osman,SG/SF,3000,2017-10-20
Ante Zizic,PF/C,3000,2017-10-20
Johnathan Motley,PF/C,3000,2017-10-20
Maxi Kleber,PF,3000,2017-10-20
Gian Clavell,PG,3000,2017-10-20
Chris Boucher,PF,3000,2017-10-20
Edmond Sumner,PG,3000,2017-10-20
Ike Anigbogu,PF/C,3000,2017-10-20
Alex Caruso,PG/SG,3000,2017-10-20
Vander Blue,PG/SG,3000,2017-10-20
Sterling Brown,SG,3000,2017-10-20
D.J. Wilson,SF/PF,3000,2017-10-20
Justin Patton,C,3000,2017-10-20
Frank Jackson,PG,3000,2017-10-20
Charles Cooke,SG,3000,2017-10-20
Jamel Artis,SG/SF,3000,2017-10-20
Khem Birch,PF,3000,2017-10-20
Wesley Iwundu,SG/SF,3000,2017-10-20
Jacob Pullen,PG,3000,2017-10-20
Furkan Korkmaz,SG/SF,3000,2017-10-20
Davon Reed,SG,3000,2017-10-20
Alec Peters,SF/PF,3000,2017-10-20
Mike James,PG,3000,2017-10-20
Harry Giles,PF/C,3000,2017-10-20
Frank Mason III,PG/SG,3000,2017-10-20
London Perrantes,PG,3000,2017-10-20
Royce O'Neale,SF,3000,2017-10-20
Tony Bradley,PF/C,3000,2017-10-20
Eric Griffin,SF/PF,3000,2017-10-20
Carrick Felix,SG/SF,3000,2017-10-20
Michael Young,PF,3000,2017-10-20
Devin Robinson,SG,3000,2017-10-20
TJ Leaf,SF/PF,3000,2017-10-20
Jacob Wiley,PG,3000,2017-10-20
Russell Westbrook,PG,11100,2017-10-21
Giannis Antetokounmpo,PG/SF,10800,2017-10-21
James Harden,PG/SG,10600,2017-10-21
LeBron James,SF/PF,10300,2017-10-21
Blake Griffin,PF/C,9800,2017-10-21
Kevin Durant,SF/PF,9500,2017-10-21
Nikola Jokic,PF/C,9300,2017-10-21
Damian Lillard,PG,8900,2017-10-21
Stephen Curry,PG/SG,8700,2017-10-21
Hassan Whiteside,C,8400,2017-10-21
Kawhi Leonard,SF/PF,8200,2017-10-21
Rudy Gobert,C,8100,2017-10-21
Chris Paul,PG/SG,8000,2017-10-21
Paul George,SF,7900,2017-10-21
Myles Turner,C,7900,2017-10-21
Kristaps Porzingis,PF/C,7900,2017-10-21
Andre Drummond,C,7800,2017-10-21
Marc Gasol,C,7800,2017-10-21
LaMarcus Aldridge,PF/C,7700,2017-10-21
Mike Conley,PG,7700,2017-10-21
DeAndre Jordan,C,7600,2017-10-21
Kevin Love,PF/C,7500,2017-10-21
Nikola Vucevic,C,7400,2017-10-21
Eric Bledsoe,PG/SG,7400,2017-10-21
Draymond Green,PF/C,7300,2017-10-21
Elfrid Payton,PG,7200,2017-10-21
C.J. McCollum,PG/SG,7100,2017-10-21
Goran Dragic,PG,7000,2017-10-21
Paul Millsap,PF/C,7000,2017-10-21
Ricky Rubio,PG,7000,2017-10-21
Jusuf Nurkic,C,7000,2017-10-21
Devin Booker,SG/SF,7000,2017-10-21
Aaron Gordon,SF/PF,6900,2017-10-21
Carmelo Anthony,SF/PF,6900,2017-10-21
Dennis Smith Jr.,PG/SG,6900,2017-10-21
Victor Oladipo,PG/SG,6800,2017-10-21
Clint Capela,C,6600,2017-10-21
Isaiah Thomas,PG,6500,2017-10-21
Klay Thompson,SG,6500,2017-10-21
Khris Middleton,SG/SF,6400,2017-10-21
Willie Cauley-Stein,PF/C,6200,2017-10-21
Danilo Gallinari,SF,6100,2017-10-21
Tobias Harris,SF/PF,6000,2017-10-21
Thaddeus Young,SF/PF,5900,2017-10-21
Darren Collison,PG,5900,2017-10-21
Rudy Gay,SF/PF,5800,2017-10-21
Harrison Barnes,SF/PF,5800,2017-10-21
Gary Harris,SG,5700,2017-10-21
Bobby Portis,PF,5700,2017-10-21
Evan Fournier,SG/SF,5600,2017-10-21
Pau Gasol,PF/C,5600,2017-10-21
Tim Hardaway Jr.,SG/SF,5600,2017-10-21
Nerlens Noel,C,5600,2017-10-21
Steven Adams,C,5600,2017-10-21
Dion Waiters,SG/SF,5600,2017-10-21
Zach Randolph,PF/C,5500,2017-10-21
Will Barton,SG/SF,5500,2017-10-21
Justin Holiday,SG/SF,5500,2017-10-21
Eric Gordon,SG,5400,2017-10-21
Derrick Favors,PF/C,5400,2017-10-21
Avery Bradley,PG/SG,5400,2017-10-21
Robin Lopez,C,5400,2017-10-21
Buddy Hield,SG/SF,5400,2017-10-21
Patrick Beverley,PG/SG,5300,2017-10-21
Louis Williams,PG/SG,5300,2017-10-21
George Hill,PG/SG,5300,2017-10-21
Wesley Matthews,SG/SF,5200,2017-10-21
Enes Kanter,PF/C,5200,2017-10-21
James Johnson,PF,5200,2017-10-21
Rodney Hood,SG/SF,5200,2017-10-21
Reggie Jackson,PG,5200,2017-10-21
Lauri Markkanen,PF,5200,2017-10-21
De'Aaron Fox,PG,5200,2017-10-21
T.J. Warren,SF/PF,5100,2017-10-21
Jamal Murray,PG/SG,5100,2017-10-21
Dirk Nowitzki,PF/C,5000,2017-10-21
Tyreke Evans,SG/SF,5000,2017-10-21
Dwyane Wade,PG/SG,5000,2017-10-21
Jabari Parker,SF/PF,5000,2017-10-21
Lance Stephenson,SG/SF,5000,2017-10-21
Nikola Mirotic,PF/C,5000,2017-10-21
Jerian Grant,PG/SG,5000,2017-10-21
Malcolm Brogdon,PG/SG,5000,2017-10-21
Kris Dunn,PG,5000,2017-10-21
Skal Labissiere,PF/C,5000,2017-10-21
Derrick Rose,PG,4900,2017-10-21
Wilson Chandler,SF/PF,4900,2017-10-21
Jae Crowder,SF/PF,4800,2017-10-21
Greg Monroe,PF/C,4800,2017-10-21
Kelly Olynyk,PF/C,4800,2017-10-21
JaMychal Green,SF/PF,4800,2017-10-21
Guillermo Hernangomez,PF/C,4800,2017-10-21
Marquese Chriss,PF/C,4800,2017-10-21
Trevor Ariza,SG/SF,4700,2017-10-21
Al-Farouq Aminu,SF/PF,4700,2017-10-21
Josh Jackson,SG/SF,4700,2017-10-21
Kyle Anderson,SG/SF,4600,2017-10-21
Josh Richardson,SG/SF,4600,2017-10-21
Zach LaVine,PG/SG,4500,2017-10-21
Joe Ingles,SG/SF,4500,2017-10-21
Tyler Johnson,PG/SG,4500,2017-10-21
Bogdan Bogdanovic,SG/SF,4500,2017-10-21
Evan Turner,SG/SF,4400,2017-10-21
Terrence Ross,SG/SF,4400,2017-10-21
Dejounte Murray,PG,4400,2017-10-21
Milos Teodosic,PG/SG,4400,2017-10-21
Justise Winslow,SF/PF,4300,2017-10-21
Danny Green,SG/SF,4200,2017-10-21
Austin Rivers,PG/SG,4200,2017-10-21
Maurice Harkless,SF/PF,4200,2017-10-21
Patrick Mills,PG,4200,2017-10-21
Juan Jose Barea,PG/SG,4200,2017-10-21
Yogi Ferrell,PG/SG,4200,2017-10-21
Denzel Valentine,SG/SF,4200,2017-10-21
Ryan Anderson,PF/C,4100,2017-10-21
Ishmael Smith,PG,4100,2017-10-21
Nick Young,SG,4100,2017-10-21
Bojan Bogdanovic,SG/SF,4100,2017-10-21
Andre Iguodala,SG/SF,4100,2017-10-21
Alex Len,PF/C,4100,2017-10-21
Tyson Chandler,C,4000,2017-10-21
Cory Joseph,PG,4000,2017-10-21
Joakim Noah,C,4000,2017-10-21
Ramon Sessions,PG,4000,2017-10-21
Courtney Lee,SG/SF,4000,2017-10-21
Tristan Thompson,PF/C,4000,2017-10-21
Michael Beasley,SF/PF,4000,2017-10-21
Emmanuel Mudiay,PG,4000,2017-10-21
Seth Curry,PG/SG,4000,2017-10-21
Jonathon Simmons,SG/SF,4000,2017-10-21
Tyler Ulis,PG,4000,2017-10-21
Dillon Brooks,SG/SF,4000,2017-10-21
Caleb Swanigan,PF,4000,2017-10-21
Donovan Mitchell,PG/SG,4000,2017-10-21
Joe Johnson,SG/SF,3900,2017-10-21
Jon Leuer,PF/C,3900,2017-10-21
Patrick McCaw,SG/SF,3900,2017-10-21
Jordan Bell,PF/C,3900,2017-10-21
Chandler Parsons,SF/PF,3800,2017-10-21
Brandan Wright,PF/C,3800,2017-10-21
Andre Roberson,SG/SF,3800,2017-10-21
Bismack Biyombo,PF/C,3800,2017-10-21
Glenn Robinson III,SG/SF,3800,2017-10-21
Juan Hernangomez,SF/PF,3800,2017-10-21
Tony Parker,PG,3700,2017-10-21
Manu Ginobili,SG/SF,3700,2017-10-21
J.R. Smith,SG/SF,3700,2017-10-21
Jonas Jerebko,SF/PF,3700,2017-10-21
Garrett Temple,PG/SG,3700,2017-10-21
Stanley Johnson,SG/SF,3700,2017-10-21
Boban Marjanovic,C,3700,2017-10-21
Paul Zipser,SF/PF,3700,2017-10-21
Bobby Brown,PG,3700,2017-10-21
Jonathan Isaac,SF/PF,3700,2017-10-21
Alec Burks,PG/SG,3600,2017-10-21
Ben McLemore,SG/SF,3600,2017-10-21
Mason Plumlee,PF/C,3600,2017-10-21
Zaza Pachulia,C,3600,2017-10-21
P.J. Tucker,SF/PF,3600,2017-10-21
Shaun Livingston,PG/SG,3600,2017-10-21
Kyle O'Quinn,PF/C,3600,2017-10-21
Andrew Harrison,PG/SG,3600,2017-10-21
Thon Maker,PF/C,3600,2017-10-21
Domantas Sabonis,PF/C,3600,2017-10-21
Kenneth Faried,PF/C,3500,2017-10-21
Mario Chalmers,PG,3500,2017-10-21
Tony Snell,SG/SF,3500,2017-10-21
Doug McDermott,SF/PF,3500,2017-10-21
Al Jefferson,PF/C,3500,2017-10-21
Nene Hilario,C,3500,2017-10-21
John Henson,C,3500,2017-10-21
James Ennis,SG/SF,3500,2017-10-21
Noah Vonleh,PF/C,3500,2017-10-21
Langston Galloway,PG/SG,3500,2017-10-21
Mario Hezonja,SG,3500,2017-10-21
Shabazz Napier,PG/SG,3400,2017-10-21
Alan Williams,C,3400,2017-10-21
Zach Collins,PF/C,3400,2017-10-21
Wayne Ellington,SG/SF,3300,2017-10-21
Channing Frye,PF/C,3300,2017-10-21
Arron Afflalo,SG/SF,3300,2017-10-21
Kyle Korver,SG/SF,3300,2017-10-21
Patrick Patterson,PF/C,3300,2017-10-21
Kosta Koufos,C,3300,2017-10-21
Dwight Powell,PF/C,3300,2017-10-21
Tarik Black,PF/C,3300,2017-10-21
Cristiano Da Silva Felicio,PF/C,3300,2017-10-21
Henry Ellenson,PF/C,3300,2017-10-21
Frank Ntilikina,PG/SG,3300,2017-10-21
Wesley Johnson,SF/PF,3200,2017-10-21
Ed Davis,PF/C,3200,2017-10-21
Jarrett Jack,PG,3200,2017-10-21
Thabo Sefolosha,SG/SF,3200,2017-10-21
Omri Casspi,SF/PF,3200,2017-10-21
JaVale McGee,C,3200,2017-10-21
Matthew Dellavedova,PG/SG,3200,2017-10-21
Luc Mbah a Moute,SF/PF,3200,2017-10-21
Jarell Martin,PF/C,3200,2017-10-21
Rodney McGruder,SG/SF,3200,2017-10-21
Davis Bertans,SF/PF,3200,2017-10-21
D.J. Augustin,PG/SG,3100,2017-10-21
Quincy Pondexter,SG/SF,3100,2017-10-21
Sam Dekker,SF/PF,3100,2017-10-21
Pat Connaughton,SG/SF,3100,2017-10-21
Kay Felder,PG,3100,2017-10-21
Ron Baker,PG/SG,3100,2017-10-21
Mindaugas Kuzminskas,SF,3100,2017-10-21
Justin Jackson,SG/SF,3100,2017-10-21
Devin Harris,PG/SG,3000,2017-10-21
Richard Jefferson,SF/PF,3000,2017-10-21
Jason Terry,PG/SG,3000,2017-10-21
Troy Daniels,SG,3000,2017-10-21
Jeff Withey,C,3000,2017-10-21
Raymond Felton,PG/SG,3000,2017-10-21
Brandon Knight,PG/SG,3000,2017-10-21
Jeff Green,SF/PF,3000,2017-10-21
Vince Carter,SG/SF,3000,2017-10-21
Kyle Singler,SG/SF,3000,2017-10-21
Jose Calderon,PG,3000,2017-10-21
Anthony Tolliver,SF/PF,3000,2017-10-21
Mirza Teletovic,SF/PF,3000,2017-10-21
Nate Wolters,PG,3000,2017-10-21
Jared Dudley,PF,3000,2017-10-21
Iman Shumpert,PG/SG,3000,2017-10-21
Nick Collison,PF/C,3000,2017-10-21
Udonis Haslem,PF/C,3000,2017-10-21
Dante Exum,PG/SG,3000,2017-10-21
Lance Thomas,SF/PF,3000,2017-10-21
Darrell Arthur,PF,3000,2017-10-21
Reggie Bullock,SG/SF,3000,2017-10-21
C.J. Wilcox,SG/SF,3000,2017-10-21
Ekpe Udoh,PF/C,3000,2017-10-21
David West,PF/C,3000,2017-10-21
Jerami Grant,SF/PF,3000,2017-10-21
Meyers Leonard,PF/C,3000,2017-10-21
JaKarr Sampson,SF/PF,3000,2017-10-21
Josh McRoberts,PF/C,3000,2017-10-21
Marreese Speights,PF/C,3000,2017-10-21
Shelvin Mack,PG,3000,2017-10-21
Adreian Payne,PF,3000,2017-10-21
Eric Moreland,PF/C,3000,2017-10-21
Joffrey Lauvergne,PF/C,3000,2017-10-21
Dwight Buyks,PG,3000,2017-10-21
Willie Reed,C,3000,2017-10-21
Jordan Mickey,PF/C,3000,2017-10-21
Damien Wilkins,SG/SF,3000,2017-10-21
Jack Cooley,PF,3000,2017-10-21
Quinn Cook,PG,3000,2017-10-21
Salah Mejri,C,3000,2017-10-21
Jamil Wilson,SF/PF,3000,2017-10-21
Darrun Hilliard,SG/SF,3000,2017-10-21
Kevon Looney,SF/PF,3000,2017-10-21
Montrezl Harrell,PF/C,3000,2017-10-21
Joseph Young,PG/SG,3000,2017-10-21
Rashad Vaughn,PG/SG,3000,2017-10-21
Josh Huestis,SF/PF,3000,2017-10-21
Cameron Payne,PG/SG,3000,2017-10-21
Luis Montero,SF,3000,2017-10-21
Trey Lyles,SF/PF,3000,2017-10-21
Raulzinho Neto,PG,3000,2017-10-21
Matt Costello,PF,3000,2017-10-21
Demetrius Jackson,PG,3000,2017-10-21
Vince Hunter,PF,3000,2017-10-21
John Holland,SG/SF,3000,2017-10-21
DeAndre Liggins,PG/SG,3000,2017-10-21
Dorian Finney-Smith,SF,3000,2017-10-21
A.J. Hammons,C,3000,2017-10-21
C.J. Williams,SG,3000,2017-10-21
Malik Beasley,PG,3000,2017-10-21
Damian Jones,C,3000,2017-10-21
Gary Payton II,SG,3000,2017-10-21
Chinanu Onuaku,PF/C,3000,2017-10-21
Alex Poythress,SF,3000,2017-10-21
Brice Johnson,PF/C,3000,2017-10-21
Troy Williams,SG,3000,2017-10-21
Deyonta Davis,PF/C,3000,2017-10-21
Okaro White,SF/PF,3000,2017-10-21
Alex Abrines,SG/SF,3000,2017-10-21
Brandon Paul,SG,3000,2017-10-21
Dragan Bender,PF/C,3000,2017-10-21
Derrick Jones Jr.,SF,3000,2017-10-21
Jake Layman,SF/PF,3000,2017-10-21
Georgios Papagiannis,C,3000,2017-10-21
Malachi Richardson,SG/SF,3000,2017-10-21
Ryan Arcidiacono,PG,3000,2017-10-21
Bryn Forbes,PG/SG,3000,2017-10-21
David Nwaba,PG/SG,3000,2017-10-21
Wayne Selden,PG/SG,3000,2017-10-21
Antonio Blakeney,PG,3000,2017-10-21
Cedi Osman,SG/SF,3000,2017-10-21
Ante Zizic,PF/C,3000,2017-10-21
Johnathan Motley,PF/C,3000,2017-10-21
Maxi Kleber,PF,3000,2017-10-21
Gian Clavell,PG,3000,2017-10-21
Monte Morris,PG,3000,2017-10-21
Torrey Craig,SG/SF,3000,2017-10-21
Tyler Lydon,PF,3000,2017-10-21
Luke Kennard,SG,3000,2017-10-21
Chris Boucher,PF,3000,2017-10-21
Zhou Qi,PF/C,3000,2017-10-21
Edmond Sumner,PG,3000,2017-10-21
Ike Anigbogu,PF/C,3000,2017-10-21
Sindarius Thornwell,SG,3000,2017-10-21
Jawun Evans,PG,3000,2017-10-21
Kobi Simmons,SG,3000,2017-10-21
Ivan Rabb,PF/C,3000,2017-10-21
Bam Adebayo,PF/C,3000,2017-10-21
Matt Williams,SG,3000,2017-10-21
Derrick Walton Jr.,PG,3000,2017-10-21
Sterling Brown,SG,3000,2017-10-21
D.J. Wilson,SF/PF,3000,2017-10-21
Damyean Dotson,SG,3000,2017-10-21
Jamel Artis,SG/SF,3000,2017-10-21
Luke Kornet,PF,3000,2017-10-21
Dakari Johnson,C,3000,2017-10-21
Terrance Ferguson,SG/SF,3000,2017-10-21
Khem Birch,PF,3000,2017-10-21
Wesley Iwundu,SG/SF,3000,2017-10-21
Davon Reed,SG,3000,2017-10-21
Alec Peters,SF/PF,3000,2017-10-21
Mike James,PG,3000,2017-10-21
Harry Giles,PF/C,3000,2017-10-21
Frank Mason III,PG/SG,3000,2017-10-21
London Perrantes,PG,3000,2017-10-21
Derrick White,PG/SG,3000,2017-10-21
Royce O'Neale,SF,3000,2017-10-21
Tony Bradley,PF/C,3000,2017-10-21
Eric Griffin,SF/PF,3000,2017-10-21
TJ Leaf,SF/PF,3000,2017-10-21
PJ Dozier,PG/SG,3000,2017-10-21
Daniel Hamilton,SF,3000,2017-10-21
Russell Westbrook,PG,11500,2017-10-22
