name,player_y,dt,minutes,team
Tarik Black,,2018-05-20,5.183333333333334,Team.HOUSTON_ROCKETS
Jordan Bell,,2018-05-20,10.15,Team.GOLDEN_STATE_WARRIORS
Shaun Livingston,,2018-05-20,15.816666666666666,Team.GOLDEN_STATE_WARRIORS
Gerald Green,,2018-05-20,19.85,Team.HOUSTON_ROCKETS
Eric Gordon,,2018-05-20,31.45,Team.HOUSTON_ROCKETS
Luc Mbah a Moute,,2018-05-20,15.316666666666666,Team.HOUSTON_ROCKETS
Joe Johnson,,2018-05-20,8.066666666666666,Team.HOUSTON_ROCKETS
James Harden,,2018-05-22,43.43333333333333,Team.HOUSTON_ROCKETS
Eric Gordon,,2018-05-22,34.53333333333333,Team.HOUSTON_ROCKETS
Kevon Looney,,2018-05-22,25.966666666666665,Team.GOLDEN_STATE_WARRIORS
Quinn Cook,,2018-05-22,2.0,Team.GOLDEN_STATE_WARRIORS
P.J. Tucker,,2018-05-22,44.13333333333333,Team.HOUSTON_ROCKETS
Jordan Bell,,2018-05-22,17.866666666666667,Team.GOLDEN_STATE_WARRIORS
Trevor Ariza,,2018-05-22,40.71666666666667,Team.HOUSTON_ROCKETS
Nick Young,,2018-05-22,12.5,Team.GOLDEN_STATE_WARRIORS
Clint Capela,,2018-05-22,23.933333333333334,Team.HOUSTON_ROCKETS
Gerald Green,,2018-05-22,11.733333333333333,Team.HOUSTON_ROCKETS
Stephen Curry,,2018-05-22,38.55,Team.GOLDEN_STATE_WARRIORS
Shaun Livingston,,2018-05-22,15.45,Team.GOLDEN_STATE_WARRIORS
Draymond Green,,2018-05-22,45.4,Team.GOLDEN_STATE_WARRIORS
Klay Thompson,,2018-05-22,39.21666666666667,Team.GOLDEN_STATE_WARRIORS
Chris Paul,,2018-05-22,41.516666666666666,Team.HOUSTON_ROCKETS
Kevin Durant,,2018-05-22,43.05,Team.GOLDEN_STATE_WARRIORS
Shaun Livingston,,2018-05-24,17.983333333333334,Team.GOLDEN_STATE_WARRIORS
Stephen Curry,,2018-05-24,41.38333333333333,Team.GOLDEN_STATE_WARRIORS
Eric Gordon,,2018-05-24,36.43333333333333,Team.HOUSTON_ROCKETS
Kevon Looney,,2018-05-24,21.566666666666666,Team.GOLDEN_STATE_WARRIORS
Gerald Green,,2018-05-24,16.05,Team.HOUSTON_ROCKETS
Quinn Cook,,2018-05-24,8.45,Team.GOLDEN_STATE_WARRIORS
Clint Capela,,2018-05-24,26.6,Team.HOUSTON_ROCKETS
James Harden,,2018-05-24,38.95,Team.HOUSTON_ROCKETS
Nick Young,,2018-05-24,0.5166666666666667,Team.GOLDEN_STATE_WARRIORS
Draymond Green,,2018-05-24,41.6,Team.GOLDEN_STATE_WARRIORS
Jordan Bell,,2018-05-24,14.016666666666667,Team.GOLDEN_STATE_WARRIORS
Kevin Durant,,2018-05-24,40.2,Team.GOLDEN_STATE_WARRIORS
Trevor Ariza,,2018-05-24,42.06666666666667,Team.HOUSTON_ROCKETS
P.J. Tucker,,2018-05-24,42.233333333333334,Team.HOUSTON_ROCKETS
Klay Thompson,,2018-05-24,42.5,Team.GOLDEN_STATE_WARRIORS
David West,,2018-05-24,11.783333333333333,Team.GOLDEN_STATE_WARRIORS
Chris Paul,,2018-05-24,37.666666666666664,Team.HOUSTON_ROCKETS
Trevor Ariza,,2018-05-26,39.4,Team.HOUSTON_ROCKETS
Shaun Livingston,,2018-05-26,14.816666666666666,Team.GOLDEN_STATE_WARRIORS
Kevon Looney,,2018-05-26,18.983333333333334,Team.GOLDEN_STATE_WARRIORS
Ryan Anderson,,2018-05-26,6.65,Team.HOUSTON_ROCKETS
Zaza Pachulia,,2018-05-26,3.4166666666666665,Team.GOLDEN_STATE_WARRIORS
Patrick McCaw,,2018-05-26,4.466666666666667,Team.GOLDEN_STATE_WARRIORS
Draymond Green,,2018-05-26,36.71666666666667,Team.GOLDEN_STATE_WARRIORS
Stephen Curry,,2018-05-26,39.93333333333333,Team.GOLDEN_STATE_WARRIORS
Clint Capela,,2018-05-26,29.416666666666668,Team.HOUSTON_ROCKETS
Nick Young,,2018-05-26,16.233333333333334,Team.GOLDEN_STATE_WARRIORS
P.J. Tucker,,2018-05-26,37.3,Team.HOUSTON_ROCKETS
Jordan Bell,,2018-05-26,21.466666666666665,Team.GOLDEN_STATE_WARRIORS
Joe Johnson,,2018-05-26,7.616666666666666,Team.HOUSTON_ROCKETS
Gerald Green,,2018-05-26,26.45,Team.HOUSTON_ROCKETS
James Harden,,2018-05-26,40.43333333333333,Team.HOUSTON_ROCKETS
Aaron Jackson,,2018-05-26,4.466666666666667,Team.HOUSTON_ROCKETS
David West,,2018-05-26,5.233333333333333,Team.GOLDEN_STATE_WARRIORS
Klay Thompson,,2018-05-26,38.96666666666667,Team.GOLDEN_STATE_WARRIORS
Luc Mbah a Moute,,2018-05-26,14.55,Team.HOUSTON_ROCKETS
Kevin Durant,,2018-05-26,35.3,Team.GOLDEN_STATE_WARRIORS
Eric Gordon,,2018-05-26,33.71666666666667,Team.HOUSTON_ROCKETS
Quinn Cook,,2018-05-26,4.466666666666667,Team.GOLDEN_STATE_WARRIORS
Stephen Curry,,2018-05-28,44.38333333333333,Team.GOLDEN_STATE_WARRIORS
P.J. Tucker,,2018-05-28,44.56666666666667,Team.HOUSTON_ROCKETS
Jordan Bell,,2018-05-28,15.783333333333333,Team.GOLDEN_STATE_WARRIORS
Clint Capela,,2018-05-28,37.05,Team.HOUSTON_ROCKETS
Shaun Livingston,,2018-05-28,24.45,Team.GOLDEN_STATE_WARRIORS
Joe Johnson,,2018-05-28,5.15,Team.HOUSTON_ROCKETS
Ryan Anderson,,2018-05-28,8.016666666666667,Team.HOUSTON_ROCKETS
Draymond Green,,2018-05-28,44.11666666666667,Team.GOLDEN_STATE_WARRIORS
Kevon Looney,,2018-05-28,16.983333333333334,Team.GOLDEN_STATE_WARRIORS
Gerald Green,,2018-05-28,20.666666666666668,Team.HOUSTON_ROCKETS
Nick Young,,2018-05-28,16.833333333333332,Team.GOLDEN_STATE_WARRIORS
Trevor Ariza,,2018-05-28,41.833333333333336,Team.HOUSTON_ROCKETS
James Harden,,2018-05-28,42.85,Team.HOUSTON_ROCKETS
Quinn Cook,,2018-05-28,1.45,Team.GOLDEN_STATE_WARRIORS
Patrick McCaw,,2018-05-28,0.9666666666666667,Team.GOLDEN_STATE_WARRIORS
Kevin Durant,,2018-05-28,44.333333333333336,Team.GOLDEN_STATE_WARRIORS
Klay Thompson,,2018-05-28,30.7,Team.GOLDEN_STATE_WARRIORS
Eric Gordon,,2018-05-28,39.86666666666667,Team.HOUSTON_ROCKETS
Rondae Hollis-Jefferson,,2018-10-28,17.183333333333334,Team.BROOKLYN_NETS
Spencer Dinwiddie,,2018-10-28,23.5,Team.BROOKLYN_NETS
Stephen Curry,,2018-10-28,36.266666666666666,Team.GOLDEN_STATE_WARRIORS
Jared Dudley,,2018-10-28,21.933333333333334,Team.BROOKLYN_NETS
Draymond Green,,2018-10-28,36.31666666666667,Team.GOLDEN_STATE_WARRIORS
Caris LeVert,,2018-10-28,30.166666666666668,Team.BROOKLYN_NETS
Shabazz Napier,,2018-10-28,14.0,Team.BROOKLYN_NETS
Damian Jones,,2018-10-28,11.583333333333334,Team.GOLDEN_STATE_WARRIORS
Allen Crabbe,,2018-10-28,27.716666666666665,Team.BROOKLYN_NETS
Jacob Evans,,2018-10-28,6.45,Team.GOLDEN_STATE_WARRIORS
Joe Harris,,2018-10-28,29.666666666666668,Team.BROOKLYN_NETS
Kevon Looney,,2018-10-28,12.416666666666666,Team.GOLDEN_STATE_WARRIORS
Ed Davis,,2018-10-28,17.483333333333334,Team.BROOKLYN_NETS
Klay Thompson,,2018-10-28,35.583333333333336,Team.GOLDEN_STATE_WARRIORS
Alfonzo McKinnie,,2018-10-28,16.883333333333333,Team.GOLDEN_STATE_WARRIORS
Jarrett Allen,,2018-10-28,28.85,Team.BROOKLYN_NETS
D'Angelo Russell,,2018-10-28,29.5,Team.BROOKLYN_NETS
Kevin Durant,,2018-10-28,39.13333333333333,Team.GOLDEN_STATE_WARRIORS
Jordan Bell,,2018-10-28,10.15,Team.GOLDEN_STATE_WARRIORS
Jonas Jerebko,,2018-10-28,15.35,Team.GOLDEN_STATE_WARRIORS
Andre Iguodala,,2018-10-28,19.866666666666667,Team.GOLDEN_STATE_WARRIORS
Robert Covington,,2018-11-03,31.55,Team.PHILADELPHIA_76ERS
Mike Muscala,,2018-11-03,25.783333333333335,Team.PHILADELPHIA_76ERS
Landry Shamet,,2018-11-03,19.416666666666668,Team.PHILADELPHIA_76ERS
Ben Simmons,,2018-11-03,29.3,Team.PHILADELPHIA_76ERS
Joel Embiid,,2018-11-03,33.8,Team.PHILADELPHIA_76ERS
José Calderón,,2018-11-03,12.7,Team.DETROIT_PISTONS
Blake Griffin,,2018-11-03,37.03333333333333,Team.DETROIT_PISTONS
Dario ?ari?,,2018-11-03,22.216666666666665,Team.PHILADELPHIA_76ERS
Langston Galloway,,2018-11-03,20.166666666666668,Team.DETROIT_PISTONS
Amir Johnson,,2018-11-03,14.2,Team.PHILADELPHIA_76ERS
Zaza Pachulia,,2018-11-03,15.733333333333333,Team.DETROIT_PISTONS
Markelle Fultz,,2018-11-03,23.433333333333334,Team.PHILADELPHIA_76ERS
Bruce Brown,,2018-11-03,11.783333333333333,Team.DETROIT_PISTONS
Jon Leuer,,2018-11-03,22.466666666666665,Team.DETROIT_PISTONS
Ish Smith,,2018-11-03,28.733333333333334,Team.DETROIT_PISTONS
Glenn Robinson,,2018-11-03,13.633333333333333,Team.DETROIT_PISTONS
Stanley Johnson,,2018-11-03,30.266666666666666,Team.DETROIT_PISTONS
Andre Drummond,,2018-11-03,20.766666666666666,Team.DETROIT_PISTONS
Reggie Jackson,,2018-11-03,26.716666666666665,Team.DETROIT_PISTONS
J.J. Redick,,2018-11-03,30.8,Team.PHILADELPHIA_76ERS
Wilson Chandler,,2018-11-03,9.5,Team.PHILADELPHIA_76ERS
Yogi Ferrell,,2018-11-04,9.783333333333333,Team.SACRAMENTO_KINGS
Marvin Bagley,,2018-11-04,20.3,Team.SACRAMENTO_KINGS
Ersan ?lyasova,,2018-11-04,21.416666666666668,Team.MILWAUKEE_BUCKS
Troy Williams,,2018-11-04,15.633333333333333,Team.SACRAMENTO_KINGS
Skal Labissière,,2018-11-04,7.8,Team.SACRAMENTO_KINGS
De'Aaron Fox,,2018-11-04,25.816666666666666,Team.SACRAMENTO_KINGS
Eric Bledsoe,,2018-11-04,21.516666666666666,Team.MILWAUKEE_BUCKS
Kosta Koufos,,2018-11-04,15.6,Team.SACRAMENTO_KINGS
Tony Snell,,2018-11-04,18.15,Team.MILWAUKEE_BUCKS
Frank Mason,,2018-11-04,22.183333333333334,Team.SACRAMENTO_KINGS
Justin Jackson,,2018-11-04,24.916666666666668,Team.SACRAMENTO_KINGS
Pat Connaughton,,2018-11-04,17.883333333333333,Team.MILWAUKEE_BUCKS
Willie Cauley-Stein,,2018-11-04,18.616666666666667,Team.SACRAMENTO_KINGS
Thon Maker,,2018-11-04,9.783333333333333,Team.MILWAUKEE_BUCKS
Khris Middleton,,2018-11-04,22.05,Team.MILWAUKEE_BUCKS
Brook Lopez,,2018-11-04,19.516666666666666,Team.MILWAUKEE_BUCKS
Malcolm Brogdon,,2018-11-04,27.783333333333335,Team.MILWAUKEE_BUCKS
Giannis Antetokounmpo,,2018-11-04,30.1,Team.MILWAUKEE_BUCKS
Sterling Brown,,2018-11-04,7.8,Team.MILWAUKEE_BUCKS
Donte DiVincenzo,,2018-11-04,16.55,Team.MILWAUKEE_BUCKS
Buddy Hield,,2018-11-04,24.05,Team.SACRAMENTO_KINGS
Iman Shumpert,,2018-11-04,24.383333333333333,Team.SACRAMENTO_KINGS
Harry Giles,,2018-11-04,9.783333333333333,Team.SACRAMENTO_KINGS
Matthew Dellavedova,,2018-11-04,7.8,Team.MILWAUKEE_BUCKS
Nemanja Bjelica,,2018-11-04,21.133333333333333,Team.SACRAMENTO_KINGS
John Henson,,2018-11-04,19.65,Team.MILWAUKEE_BUCKS
Tyson Chandler,,2018-11-07,22.933333333333334,Team.LOS_ANGELES_LAKERS
Willy Hernangómez,,2018-11-11,13.05,Team.CHARLOTTE_HORNETS
Michael Kidd-Gilchrist,,2018-11-11,4.633333333333334,Team.CHARLOTTE_HORNETS
Miles Bridges,,2018-11-11,23.75,Team.CHARLOTTE_HORNETS
José Calderón,,2018-11-11,6.9,Team.DETROIT_PISTONS
Andre Drummond,,2018-11-11,36.68333333333333,Team.DETROIT_PISTONS
Zaza Pachulia,,2018-11-11,9.483333333333333,Team.DETROIT_PISTONS
Reggie Jackson,,2018-11-11,32.2,Team.DETROIT_PISTONS
Reggie Bullock,,2018-11-11,34.35,Team.DETROIT_PISTONS
Dwayne Bacon,,2018-11-11,0.36666666666666664,Team.CHARLOTTE_HORNETS
Malik Monk,,2018-11-11,17.916666666666668,Team.CHARLOTTE_HORNETS
Glenn Robinson,,2018-11-11,22.083333333333332,Team.DETROIT_PISTONS
Marvin Williams,,2018-11-11,27.45,Team.CHARLOTTE_HORNETS
Blake Griffin,,2018-11-11,30.433333333333334,Team.DETROIT_PISTONS
Nicolas Batum,,2018-11-11,34.11666666666667,Team.CHARLOTTE_HORNETS
Cody Zeller,,2018-11-11,31.5,Team.CHARLOTTE_HORNETS
Ish Smith,,2018-11-11,25.433333333333334,Team.DETROIT_PISTONS
Kemba Walker,,2018-11-11,36.03333333333333,Team.CHARLOTTE_HORNETS
Tony Parker,,2018-11-11,27.833333333333332,Team.CHARLOTTE_HORNETS
Stanley Johnson,,2018-11-11,17.45,Team.DETROIT_PISTONS
Langston Galloway,,2018-11-11,24.983333333333334,Team.DETROIT_PISTONS
Jeremy Lamb,,2018-11-11,23.316666666666666,Team.CHARLOTTE_HORNETS
D'Angelo Russell,,2018-11-17,34.516666666666666,Team.BROOKLYN_NETS
Jerome Robinson,,2018-11-17,5.416666666666667,Team.LOS_ANGELES_CLIPPERS
Marcin Gortat,,2018-11-17,15.883333333333333,Team.LOS_ANGELES_CLIPPERS
Rondae Hollis-Jefferson,,2018-11-17,12.2,Team.BROOKLYN_NETS
Mike Scott,,2018-11-17,20.2,Team.LOS_ANGELES_CLIPPERS
Tobias Harris,,2018-11-17,36.516666666666666,Team.LOS_ANGELES_CLIPPERS
Jared Dudley,,2018-11-17,25.666666666666668,Team.BROOKLYN_NETS
DeMarre Carroll,,2018-11-17,19.883333333333333,Team.BROOKLYN_NETS
Montrezl Harrell,,2018-11-17,27.2,Team.LOS_ANGELES_CLIPPERS
Tyrone Wallace,,2018-11-17,9.933333333333334,Team.LOS_ANGELES_CLIPPERS
Shabazz Napier,,2018-11-17,12.766666666666667,Team.BROOKLYN_NETS
Shai Gilgeous-Alexander,,2018-11-17,20.016666666666666,Team.LOS_ANGELES_CLIPPERS
Sindarius Thornwell,,2018-11-17,10.966666666666667,Team.LOS_ANGELES_CLIPPERS
Lou Williams,,2018-11-17,27.983333333333334,Team.LOS_ANGELES_CLIPPERS
Ed Davis,,2018-11-17,18.55,Team.BROOKLYN_NETS
Jarrett Allen,,2018-11-17,28.283333333333335,Team.BROOKLYN_NETS
Joe Harris,,2018-11-17,30.35,Team.BROOKLYN_NETS
Allen Crabbe,,2018-11-17,29.933333333333334,Team.BROOKLYN_NETS
Spencer Dinwiddie,,2018-11-17,27.816666666666666,Team.BROOKLYN_NETS
Patrick Beverley,,2018-11-17,33.25,Team.LOS_ANGELES_CLIPPERS
Danilo Gallinari,,2018-11-17,32.6,Team.LOS_ANGELES_CLIPPERS
Jeff Teague,,2018-11-18,29.05,Team.MINNESOTA_TIMBERWOLVES
Wayne Selden,,2018-11-18,10.383333333333333,Team.MEMPHIS_GRIZZLIES
JaMychal Green,,2018-11-18,21.033333333333335,Team.MEMPHIS_GRIZZLIES
Tyus Jones,,2018-11-18,14.716666666666667,Team.MINNESOTA_TIMBERWOLVES
Robert Covington,,2018-11-18,37.38333333333333,Team.MINNESOTA_TIMBERWOLVES
Taj Gibson,,2018-11-18,19.216666666666665,Team.MINNESOTA_TIMBERWOLVES
Dario ?ari?,,2018-11-18,28.783333333333335,Team.MINNESOTA_TIMBERWOLVES
Kyle Anderson,,2018-11-18,31.433333333333334,Team.MEMPHIS_GRIZZLIES
Ivan Rabb,,2018-11-18,2.783333333333333,Team.MEMPHIS_GRIZZLIES
Andrew Wiggins,,2018-11-18,33.03333333333333,Team.MINNESOTA_TIMBERWOLVES
Garrett Temple,,2018-11-18,33.36666666666667,Team.MEMPHIS_GRIZZLIES
Mike Conley,,2018-11-18,35.083333333333336,Team.MEMPHIS_GRIZZLIES
Karl-Anthony Towns,,2018-11-18,38.333333333333336,Team.MINNESOTA_TIMBERWOLVES
MarShon Brooks,,2018-11-18,12.316666666666666,Team.MEMPHIS_GRIZZLIES
Marc Gasol,,2018-11-18,35.983333333333334,Team.MEMPHIS_GRIZZLIES
Jaren Jackson,,2018-11-18,18.733333333333334,Team.MEMPHIS_GRIZZLIES
Gorgui Dieng,,2018-11-18,9.666666666666666,Team.MINNESOTA_TIMBERWOLVES
Derrick Rose,,2018-11-18,29.816666666666666,Team.MINNESOTA_TIMBERWOLVES
Shelvin Mack,,2018-11-18,27.933333333333334,Team.MEMPHIS_GRIZZLIES
Omri Casspi,,2018-11-18,10.933333333333334,Team.MEMPHIS_GRIZZLIES
Davon Reed,,2018-11-19,1.9,Team.INDIANA_PACERS
Okaro White,,2018-11-23,3.216666666666667,Team.WASHINGTON_WIZARDS
Danuel House,,2018-11-26,28.483333333333334,Team.HOUSTON_ROCKETS
Khris Middleton,,2018-12-01,18.516666666666666,Team.MILWAUKEE_BUCKS
Damyean Dotson,,2018-12-01,33.36666666666667,Team.NEW_YORK_KNICKS
Tim Hardaway,,2018-12-01,47.083333333333336,Team.NEW_YORK_KNICKS
Pat Connaughton,,2018-12-01,36.483333333333334,Team.MILWAUKEE_BUCKS
Enes Kanter,,2018-12-01,26.9,Team.NEW_YORK_KNICKS
Luke Kornet,,2018-12-01,0.016666666666666666,Team.NEW_YORK_KNICKS
Malcolm Brogdon,,2018-12-01,36.766666666666666,Team.MILWAUKEE_BUCKS
Noah Vonleh,,2018-12-01,35.06666666666667,Team.NEW_YORK_KNICKS
Brook Lopez,,2018-12-01,28.066666666666666,Team.MILWAUKEE_BUCKS
Allonzo Trier,,2018-12-01,17.233333333333334,Team.NEW_YORK_KNICKS
Donte DiVincenzo,,2018-12-01,12.883333333333333,Team.MILWAUKEE_BUCKS
Sterling Brown,,2018-12-01,21.533333333333335,Team.MILWAUKEE_BUCKS
Thon Maker,,2018-12-01,12.883333333333333,Team.MILWAUKEE_BUCKS
Giannis Antetokounmpo,,2018-12-01,41.833333333333336,Team.MILWAUKEE_BUCKS
Trey Burke,,2018-12-01,0.9333333333333333,Team.NEW_YORK_KNICKS
Emmanuel Mudiay,,2018-12-01,35.75,Team.NEW_YORK_KNICKS
Kevin Knox,,2018-12-01,36.81666666666667,Team.NEW_YORK_KNICKS
Tony Snell,,2018-12-01,19.4,Team.MILWAUKEE_BUCKS
Mitchell Robinson,,2018-12-01,19.7,Team.NEW_YORK_KNICKS
Eric Bledsoe,,2018-12-01,36.63333333333333,Team.MILWAUKEE_BUCKS
Mario Hezonja,,2018-12-01,12.133333333333333,Team.NEW_YORK_KNICKS
Jalen Jones,,2018-12-03,3.783333333333333,Team.CLEVELAND_CAVALIERS
Andrew Harrison,,2018-12-05,3.55,Team.NEW_ORLEANS_PELICANS
Gerald Green,,2018-12-08,13.433333333333334,Team.HOUSTON_ROCKETS
Danuel House,,2018-12-08,8.816666666666666,Team.HOUSTON_ROCKETS
Dwight Powell,,2018-12-08,16.0,Team.DALLAS_MAVERICKS
Luka Don?i?,,2018-12-08,32.0,Team.DALLAS_MAVERICKS
Wesley Matthews,,2018-12-08,31.216666666666665,Team.DALLAS_MAVERICKS
Clint Capela,,2018-12-08,30.533333333333335,Team.HOUSTON_ROCKETS
Chris Paul,,2018-12-08,37.7,Team.HOUSTON_ROCKETS
Devin Harris,,2018-12-08,16.0,Team.DALLAS_MAVERICKS
James Ennis,,2018-12-08,23.766666666666666,Team.HOUSTON_ROCKETS
Jalen Brunson,,2018-12-08,30.166666666666668,Team.DALLAS_MAVERICKS
James Harden,,2018-12-08,36.65,Team.HOUSTON_ROCKETS
Nenê Hilário,,2018-12-08,17.466666666666665,Team.HOUSTON_ROCKETS
J.J. Barea,,2018-12-08,17.5,Team.DALLAS_MAVERICKS
Eric Gordon,,2018-12-08,32.45,Team.HOUSTON_ROCKETS
P.J. Tucker,,2018-12-08,39.18333333333333,Team.HOUSTON_ROCKETS
DeAndre Jordan,,2018-12-08,32.0,Team.DALLAS_MAVERICKS
Dorian Finney-Smith,,2018-12-08,27.883333333333333,Team.DALLAS_MAVERICKS
Harrison Barnes,,2018-12-08,37.233333333333334,Team.DALLAS_MAVERICKS
José Calderón,,2018-12-09,21.783333333333335,Team.DETROIT_PISTONS
Darius Miller,,2018-12-09,22.066666666666666,Team.NEW_ORLEANS_PELICANS
Jon Leuer,,2018-12-09,12.766666666666667,Team.DETROIT_PISTONS
Solomon Hill,,2018-12-09,27.3,Team.NEW_ORLEANS_PELICANS
Luke Kennard,,2018-12-09,26.116666666666667,Team.DETROIT_PISTONS
Jrue Holiday,,2018-12-09,40.43333333333333,Team.NEW_ORLEANS_PELICANS
Zaza Pachulia,,2018-12-09,10.7,Team.DETROIT_PISTONS
Julius Randle,,2018-12-09,33.583333333333336,Team.NEW_ORLEANS_PELICANS
Cheick Diallo,,2018-12-09,10.133333333333333,Team.NEW_ORLEANS_PELICANS
Tim Frazier,,2018-12-09,34.31666666666667,Team.NEW_ORLEANS_PELICANS
Andre Drummond,,2018-12-09,34.71666666666667,Team.DETROIT_PISTONS
Bruce Brown,,2018-12-09,18.566666666666666,Team.DETROIT_PISTONS
E'Twaun Moore,,2018-12-09,15.833333333333334,Team.NEW_ORLEANS_PELICANS
Nikola Miroti?,,2018-12-09,30.483333333333334,Team.NEW_ORLEANS_PELICANS
Langston Galloway,,2018-12-09,36.75,Team.DETROIT_PISTONS
Reggie Jackson,,2018-12-09,26.216666666666665,Team.DETROIT_PISTONS
Anthony Davis,,2018-12-09,25.85,Team.NEW_ORLEANS_PELICANS
Glenn Robinson,,2018-12-09,14.566666666666666,Team.DETROIT_PISTONS
Blake Griffin,,2018-12-09,37.81666666666667,Team.DETROIT_PISTONS
Jonathan Isaac,,2018-12-15,33.81666666666667,Team.ORLANDO_MAGIC
Dante Exum,,2018-12-15,15.7,Team.UTAH_JAZZ
Derrick Favors,,2018-12-15,24.916666666666668,Team.UTAH_JAZZ
Terrence Ross,,2018-12-15,23.166666666666668,Team.ORLANDO_MAGIC
Ricky Rubio,,2018-12-15,32.3,Team.UTAH_JAZZ
Kyle Korver,,2018-12-15,17.316666666666666,Team.UTAH_JAZZ
Rudy Gobert,,2018-12-15,32.9,Team.UTAH_JAZZ
Royce O'Neale,,2018-12-15,11.516666666666667,Team.UTAH_JAZZ
Joe Ingles,,2018-12-15,33.15,Team.UTAH_JAZZ
Jae Crowder,,2018-12-15,25.3,Team.UTAH_JAZZ
Nikola Vu?evi?,,2018-12-15,30.15,Team.ORLANDO_MAGIC
Evan Fournier,,2018-12-15,32.983333333333334,Team.ORLANDO_MAGIC
Donovan Mitchell,,2018-12-15,34.36666666666667,Team.UTAH_JAZZ
Thabo Sefolosha,,2018-12-15,12.533333333333333,Team.UTAH_JAZZ
D.J. Augustin,,2018-12-15,34.266666666666666,Team.ORLANDO_MAGIC
Jerian Grant,,2018-12-15,13.733333333333333,Team.ORLANDO_MAGIC
Jonathon Simmons,,2018-12-15,21.1,Team.ORLANDO_MAGIC
Jarell Martin,,2018-12-15,4.816666666666666,Team.ORLANDO_MAGIC
Aaron Gordon,,2018-12-15,28.3,Team.ORLANDO_MAGIC
Chasson Randle,,2018-12-18,16.116666666666667,Team.WASHINGTON_WIZARDS
Chasson Randle,,2018-12-19,7.5,Team.WASHINGTON_WIZARDS
Tyrone Wallace,,2018-12-22,20.066666666666666,Team.LOS_ANGELES_CLIPPERS
Lou Williams,,2018-12-22,16.716666666666665,Team.LOS_ANGELES_CLIPPERS
Mike Scott,,2018-12-22,23.15,Team.LOS_ANGELES_CLIPPERS
Danilo Gallinari,,2018-12-22,24.666666666666668,Team.LOS_ANGELES_CLIPPERS
Marcin Gortat,,2018-12-22,19.783333333333335,Team.LOS_ANGELES_CLIPPERS
Monte Morris,,2018-12-22,24.766666666666666,Team.DENVER_NUGGETS
Montrezl Harrell,,2018-12-22,19.383333333333333,Team.LOS_ANGELES_CLIPPERS
Jamal Murray,,2018-12-22,30.9,Team.DENVER_NUGGETS
Torrey Craig,,2018-12-22,26.133333333333333,Team.DENVER_NUGGETS
Juan Hernangómez,,2018-12-22,23.266666666666666,Team.DENVER_NUGGETS
Tobias Harris,,2018-12-22,26.683333333333334,Team.LOS_ANGELES_CLIPPERS
Tyler Lydon,,2018-12-22,9.283333333333333,Team.DENVER_NUGGETS
Avery Bradley,,2018-12-22,22.05,Team.LOS_ANGELES_CLIPPERS
Malik Beasley,,2018-12-22,28.15,Team.DENVER_NUGGETS
Boban Marjanovi?,,2018-12-22,8.833333333333334,Team.LOS_ANGELES_CLIPPERS
Mason Plumlee,,2018-12-22,29.983333333333334,Team.DENVER_NUGGETS
Nikola Joki?,,2018-12-22,20.616666666666667,Team.DENVER_NUGGETS
Shai Gilgeous-Alexander,,2018-12-22,32.56666666666667,Team.LOS_ANGELES_CLIPPERS
Nick Young,,2018-12-22,13.066666666666666,Team.DENVER_NUGGETS
Patrick Beverley,,2018-12-22,18.716666666666665,Team.LOS_ANGELES_CLIPPERS
Trey Lyles,,2018-12-22,17.7,Team.DENVER_NUGGETS
Sindarius Thornwell,,2018-12-22,7.383333333333334,Team.LOS_ANGELES_CLIPPERS
Brandon Goodwin,,2018-12-22,6.4,Team.DENVER_NUGGETS
Thomas Welsh,,2018-12-22,9.733333333333333,Team.DENVER_NUGGETS
Austin Rivers,,2018-12-25,31.033333333333335,Team.HOUSTON_ROCKETS
Kenneth Faried,,2018-12-29,27.3,Team.BROOKLYN_NETS
Spencer Dinwiddie,,2018-12-29,20.65,Team.BROOKLYN_NETS
Rondae Hollis-Jefferson,,2018-12-29,2.9833333333333334,Team.BROOKLYN_NETS
Rodions Kurucs,,2018-12-29,22.033333333333335,Team.BROOKLYN_NETS
Malcolm Brogdon,,2018-12-29,29.55,Team.MILWAUKEE_BUCKS
D.J. Wilson,,2018-12-29,19.816666666666666,Team.MILWAUKEE_BUCKS
Shabazz Napier,,2018-12-29,33.0,Team.BROOKLYN_NETS
George Hill,,2018-12-29,23.9,Team.MILWAUKEE_BUCKS
Thon Maker,,2018-12-29,13.15,Team.MILWAUKEE_BUCKS
Joe Harris,,2018-12-29,21.316666666666666,Team.BROOKLYN_NETS
Giannis Antetokounmpo,,2018-12-29,34.333333333333336,Team.MILWAUKEE_BUCKS
Khris Middleton,,2018-12-29,34.8,Team.MILWAUKEE_BUCKS
Theo Pinson,,2018-12-29,27.9,Team.BROOKLYN_NETS
Brook Lopez,,2018-12-29,28.7,Team.MILWAUKEE_BUCKS
Jared Dudley,,2018-12-29,28.966666666666665,Team.BROOKLYN_NETS
Tony Snell,,2018-12-29,14.15,Team.MILWAUKEE_BUCKS
Jarrett Allen,,2018-12-29,20.7,Team.BROOKLYN_NETS
Sterling Brown,,2018-12-29,17.966666666666665,Team.MILWAUKEE_BUCKS
Eric Bledsoe,,2018-12-29,23.633333333333333,Team.MILWAUKEE_BUCKS
DeMarre Carroll,,2018-12-29,35.15,Team.BROOKLYN_NETS
