player,pos,salary,date
Cole Aldrich,C,3000,2018-01-03
Darrell Arthur,PF/C,3000,2018-01-03
Aaron Brooks,PG/SG,3000,2018-01-03
Quincy Pondexter,SG/SF,3000,2018-01-03
Solomon Hill,SF/PF,3000,2018-01-03
Josh McRoberts,PF/C,3000,2018-01-03
Bruno Caboclo,SF,3000,2018-01-03
Shelvin Mack,PG/SG,3000,2018-01-03
Eric Moreland,PF/C,3000,2018-01-03
Lorenzo Brown,PG,3000,2018-01-03
James McAdoo,PF,3000,2018-01-03
Dwight Buyks,PG,3000,2018-01-03
Chris McCullough,PF/C,3000,2018-01-03
Malcolm Miller,PF,3000,2018-01-03
Damien Wilkins,SG/SF,3000,2018-01-03
Cristiano Da Silva Felicio,PF/C,3000,2018-01-03
Quinn Cook,PG,3000,2018-01-03
Salah Mejri,C,3000,2018-01-03
Justin Anderson,SG/SF,3000,2018-01-03
Darrun Hilliard,SG/SF,3000,2018-01-03
Anthony Brown,SG/SF,3000,2018-01-03
Rashad Vaughn,SG/SF,3000,2018-01-03
Nemanja Bjelica,SF/PF,3000,2018-01-03
Sean Kilpatrick,PG/SG,3000,2018-01-03
Josh Huestis,SF/PF,3000,2018-01-03
Cameron Payne,PG/SG,3000,2018-01-03
Luis Montero,SF,3000,2018-01-03
Boban Marjanovic,C,3000,2018-01-03
Briante Weber,PG,3000,2018-01-03
Matt Costello,PF,3000,2018-01-03
Demetrius Jackson,PG,3000,2018-01-03
Jalen Jones,SF,3000,2018-01-03
Marcus Georges-Hunt,SG/SF,3000,2018-01-03
John Holland,SG/SF,3000,2018-01-03
DeAndre Liggins,SG/SF,3000,2018-01-03
Dorian Finney-Smith,SF,3000,2018-01-03
A.J. Hammons,C,3000,2018-01-03
Kyle Collinsworth,SG,3000,2018-01-03
Henry Ellenson,PF/C,3000,2018-01-03
Damian Jones,C,3000,2018-01-03
Bobby Brown,PG,3000,2018-01-03
Chinanu Onuaku,PF/C,3000,2018-01-03
Alex Poythress,SF,3000,2018-01-03
Ivica Zubac,C,3000,2018-01-03
Troy Williams,SG,3000,2018-01-03
Rodney McGruder,SG/SF,3000,2018-01-03
Okaro White,SF/PF,3000,2018-01-03
Thon Maker,PF/C,3000,2018-01-03
Cheick Diallo,PF,3000,2018-01-03
Alan Williams,C,3000,2018-01-03
Derrick Jones Jr.,SF,3000,2018-01-03
Ryan Arcidiacono,PG,3000,2018-01-03
Joel Bolomboy,PF,3000,2018-01-03
Danuel House,SG/SF,3000,2018-01-03
Sheldon McClellan,SG,3000,2018-01-03
Milton Doyle,PG,3000,2018-01-03
Guerschon Yabusele,PF/C,3000,2018-01-03
Abdel Nader,PF,3000,2018-01-03
Jabari Bird,SG,3000,2018-01-03
Kadeem Allen,SG,3000,2018-01-03
Isaiah Hicks,PF/C,3000,2018-01-03
Antonio Blakeney,PG,3000,2018-01-03
Cedi Osman,SG/SF,3000,2018-01-03
Ante Zizic,PF/C,3000,2018-01-03
Johnathan Motley,PF/C,3000,2018-01-03
Monte Morris,PG,3000,2018-01-03
Tyler Lydon,PF,3000,2018-01-03
Chris Boucher,PF,3000,2018-01-03
Zhou Qi,PF/C,3000,2018-01-03
Edmond Sumner,PG,3000,2018-01-03
Ike Anigbogu,PF/C,3000,2018-01-03
Thomas Bryant,PF/C,3000,2018-01-03
Alex Caruso,PG/SG,3000,2018-01-03
Vander Blue,PG/SG,3000,2018-01-03
Erik McCree,SF/PF,3000,2018-01-03
Derrick Walton Jr.,PG/SG,3000,2018-01-03
Sterling Brown,SG,3000,2018-01-03
D.J. Wilson,PF/C,3000,2018-01-03
Justin Patton,C,3000,2018-01-03
Frank Jackson,PG,3000,2018-01-03
Charles Cooke,SG,3000,2018-01-03
Jamel Artis,SG/SF,3000,2018-01-03
Luke Kornet,PF,3000,2018-01-03
Dakari Johnson,C,3000,2018-01-03
Terrance Ferguson,SG/SF,3000,2018-01-03
Khem Birch,PF/C,3000,2018-01-03
Wesley Iwundu,SG/SF,3000,2018-01-03
Jacob Pullen,PG,3000,2018-01-03
Furkan Korkmaz,SG/SF,3000,2018-01-03
Davon Reed,SG/SF,3000,2018-01-03
Alec Peters,PF,3000,2018-01-03
London Perrantes,PG,3000,2018-01-03
Derrick White,PG,3000,2018-01-03
Alfonzo McKinnie,PF,3000,2018-01-03
Royce O'Neale,SF,3000,2018-01-03
Tony Bradley,PF/C,3000,2018-01-03
Naz Long,PG,3000,2018-01-03
Michael Young,PF,3000,2018-01-03
Devin Robinson,SG,3000,2018-01-03
TJ Leaf,SF/PF,3000,2018-01-03
PJ Dozier,PG/SG,3000,2018-01-03
Daniel Hamilton,SF,3000,2018-01-03
Jacob Wiley,PG,3000,2018-01-03
James Harden,PG/SG,11500,2018-01-04
Russell Westbrook,PG,11300,2018-01-04
Chris Paul,PG/SG,9800,2018-01-04
Kevin Durant,SF/PF,8700,2018-01-04
Stephen Curry,PG/SG,8400,2018-01-04
Blake Griffin,PF/C,8200,2018-01-04
Louis Williams,PG/SG,7200,2018-01-04
Paul George,SF,7000,2018-01-04
Clint Capela,C,6800,2018-01-04
DeAndre Jordan,C,6700,2018-01-04
Draymond Green,PF/C,6600,2018-01-04
Eric Gordon,SG,6500,2018-01-04
Klay Thompson,SG,6100,2018-01-04
Austin Rivers,PG/SG,6000,2018-01-04
Carmelo Anthony,SF/PF,5800,2018-01-04
Steven Adams,C,5800,2018-01-04
Danilo Gallinari,SF/PF,5700,2018-01-04
Trevor Ariza,SG/SF,5300,2018-01-04
Milos Teodosic,PG/SG,5100,2018-01-04
Jordan Bell,PF/C,5000,2018-01-04
Ryan Anderson,PF/C,4300,2018-01-04
Gerald Green,SG/SF,4000,2018-01-04
Wesley Johnson,SG/SF,3900,2018-01-04
Andre Iguodala,SG/SF,3900,2018-01-04
Andre Roberson,SG/SF,3900,2018-01-04
Raymond Felton,PG/SG,3800,2018-01-04
C.J. Williams,SG,3800,2018-01-04
Omri Casspi,SF/PF,3700,2018-01-04
Nene Hilario,C,3700,2018-01-04
P.J. Tucker,SF/PF,3700,2018-01-04
Jerami Grant,SF/PF,3700,2018-01-04
Jamil Wilson,SF/PF,3700,2018-01-04
Jawun Evans,PG,3700,2018-01-04
David West,PF/C,3600,2018-01-04
Sam Dekker,SF/PF,3600,2018-01-04
Montrezl Harrell,PF/C,3600,2018-01-04
Shaun Livingston,PG/SG,3500,2018-01-04
Tarik Black,PF/C,3500,2018-01-04
Patrick McCaw,PG/SF,3500,2018-01-04
Zaza Pachulia,C,3400,2018-01-04
Alex Abrines,SG/SF,3300,2018-01-04
Nick Young,SG,3200,2018-01-04
Luc Mbah a Moute,SF/PF,3200,2018-01-04
Kevon Looney,SF/PF,3200,2018-01-04
Sindarius Thornwell,SG,3200,2018-01-04
Patrick Patterson,PF/C,3100,2018-01-04
JaVale McGee,C,3100,2018-01-04
Patrick Beverley,PG/SG,3000,2018-01-04
Kyle Singler,SG/SF,3000,2018-01-04
Nick Collison,PF/C,3000,2018-01-04
Willie Reed,C,3000,2018-01-04
Quinn Cook,PG,3000,2018-01-04
Josh Huestis,SF/PF,3000,2018-01-04
Briante Weber,PG,3000,2018-01-04
Demetrius Jackson,PG,3000,2018-01-04
Damian Jones,C,3000,2018-01-04
Bobby Brown,PG,3000,2018-01-04
Chinanu Onuaku,PF/C,3000,2018-01-04
Brice Johnson,PF/C,3000,2018-01-04
Troy Williams,SG,3000,2018-01-04
Chris Boucher,PF,3000,2018-01-04
Zhou Qi,PF/C,3000,2018-01-04
Dakari Johnson,C,3000,2018-01-04
Terrance Ferguson,SG/SF,3000,2018-01-04
PJ Dozier,PG/SG,3000,2018-01-04
Daniel Hamilton,SF,3000,2018-01-04
Giannis Antetokounmpo,SF/PF,10700,2018-01-05
Joel Embiid,C,10100,2018-01-05
Andre Drummond,C,9100,2018-01-05
Karl-Anthony Towns,C,9000,2018-01-05
DeMar DeRozan,SG/SF,8900,2018-01-05
Nikola Jokic,C,8800,2018-01-05
John Wall,PG,8700,2018-01-05
Ben Simmons,PG/SF,8600,2018-01-05
Damian Lillard,PG,8500,2018-01-05
Dwight Howard,C,8400,2018-01-05
Jimmy Butler,SG,8400,2018-01-05
Kemba Walker,PG,8300,2018-01-05
LaMarcus Aldridge,PF/C,8200,2018-01-05
Kyrie Irving,PG,8200,2018-01-05
Tyreke Evans,PG/SG,8000,2018-01-05
Bradley Beal,SG,7900,2018-01-05
Kristaps Porzingis,PF/C,7800,2018-01-05
C.J. McCollum,PG/SG,7700,2018-01-05
Kawhi Leonard,SF/PF,7600,2018-01-05
Devin Booker,SG/SF,7600,2018-01-05
Marc Gasol,C,7500,2018-01-05
Donovan Mitchell,PG/SG,7500,2018-01-05
Al Horford,PF/C,7400,2018-01-05
Eric Bledsoe,PG/SG,7300,2018-01-05
Kyle Lowry,PG,7300,2018-01-05
Jusuf Nurkic,C,7300,2018-01-05
Kyle Kuzma,SF/PF,7200,2018-01-05
Kris Dunn,PG/SG,7100,2018-01-05
Khris Middleton,SG/SF,7000,2018-01-05
Dennis Schroder,PG,7000,2018-01-05
Jamal Murray,PG/SG,6900,2018-01-05
Nikola Mirotic,PF/C,6800,2018-01-05
Paul Millsap,PF/C,6700,2018-01-05
Hassan Whiteside,C,6700,2018-01-05
Lonzo Ball,PG,6700,2018-01-05
Goran Dragic,PG,6600,2018-01-05
Mike Conley,PG,6600,2018-01-05
Harrison Barnes,SF/PF,6600,2018-01-05
Rudy Gobert,C,6600,2018-01-05
Brandon Ingram,SG/SF,6600,2018-01-05
Dario Saric,PF/C,6600,2018-01-05
Nicolas Batum,SG/SF,6500,2018-01-05
Pau Gasol,PF/C,6500,2018-01-05
Gary Harris,SG,6500,2018-01-05
Tobias Harris,SF/PF,6400,2018-01-05
Josh Richardson,SG/SF,6400,2018-01-05
Otto Porter,SF/PF,6300,2018-01-05
Dennis Smith Jr.,PG/SG,6300,2018-01-05
Lauri Markkanen,PF,6200,2018-01-05
Kelly Olynyk,PF/C,6100,2018-01-05
Kent Bazemore,SG/SF,6100,2018-01-05
T.J. Warren,SF/PF,6100,2018-01-05
Jeff Teague,PG,6000,2018-01-05
Derrick Favors,PF/C,6000,2018-01-05
Julius Randle,PF/C,5900,2018-01-05
Enes Kanter,PF/C,5900,2018-01-05
Tim Hardaway Jr.,SG/SF,5900,2018-01-05
Andrew Wiggins,SG/SF,5900,2018-01-05
Dion Waiters,SG/SF,5900,2018-01-05
Ishmael Smith,PG,5800,2018-01-05
Ricky Rubio,PG,5800,2018-01-05
James Johnson,SF/PF,5800,2018-01-05
Will Barton,SG/SF,5800,2018-01-05
Taj Gibson,PF/C,5700,2018-01-05
Kentavious Caldwell-Pope,SG,5700,2018-01-05
Taurean Prince,SG/SF,5700,2018-01-05
Jaylen Brown,SG/SF,5700,2018-01-05
Jordan Clarkson,PG/SG,5600,2018-01-05
Robert Covington,SF/PF,5600,2018-01-05
Jeremy Lamb,SG/SF,5600,2018-01-05
Jayson Tatum,SF/PF,5600,2018-01-05
Serge Ibaka,PF/C,5500,2018-01-05
J.J. Redick,SG/SF,5500,2018-01-05
Justin Holiday,SG/SF,5400,2018-01-05
Trey Lyles,SF/PF,5400,2018-01-05
Dewayne Dedmon,C,5300,2018-01-05
Avery Bradley,PG/SG,5300,2018-01-05
Ersan Ilyasova,SF/PF,5300,2018-01-05
Juan Jose Barea,PG/SG,5300,2018-01-05
Reggie Jackson,PG,5300,2018-01-05
Michael Beasley,SF/PF,5300,2018-01-05
Rodney Hood,SG/SF,5200,2018-01-05
Tyler Johnson,PG/SG,5200,2018-01-05
Marcus Smart,SG/SF,5100,2018-01-05
John Collins,PF/C,5100,2018-01-05
Dirk Nowitzki,PF/C,5000,2018-01-05
Courtney Lee,SG/SF,5000,2018-01-05
Jabari Parker,SF/PF,5000,2018-01-05
Marquese Chriss,PF/C,5000,2018-01-05
Kyle Anderson,PG/SF,4900,2018-01-05
Tyus Jones,PG/SG,4900,2018-01-05
Markieff Morris,SF/PF,4800,2018-01-05
Greg Monroe,PF/C,4800,2018-01-05
Wilson Chandler,SF/PF,4800,2018-01-05
Terry Rozier,PG/SG,4800,2018-01-05
Al-Farouq Aminu,SF/PF,4700,2018-01-05
Wayne Ellington,SG/SF,4700,2018-01-05
Wesley Matthews,SG/SF,4700,2018-01-05
Zach LaVine,PG/SG,4700,2018-01-05
Joe Ingles,SG/SF,4700,2018-01-05
John Henson,C,4700,2018-01-05
JaMychal Green,SF/PF,4700,2018-01-05
Malcolm Brogdon,PG/SG,4700,2018-01-05
Danny Green,SG/SF,4600,2018-01-05
Rudy Gay,SF/PF,4600,2018-01-05
Marcin Gortat,C,4600,2018-01-05
Jonas Valanciunas,C,4600,2018-01-05
Robin Lopez,C,4600,2018-01-05
Frank Kaminsky,PF/C,4600,2018-01-05
Boban Marjanovic,C,4600,2018-01-05
Tony Parker,PG,4500,2018-01-05
Alex Len,PF/C,4500,2018-01-05
Brook Lopez,C,4500,2018-01-05
Shabazz Napier,PG/SG,4500,2018-01-05
Bobby Portis,PF/C,4500,2018-01-05
Delon Wright,PG/SG,4500,2018-01-05
Kelly Oubre Jr.,SG/SF,4500,2018-01-05
Denzel Valentine,PG/SF,4500,2018-01-05
Tyson Chandler,C,4400,2018-01-05
Evan Turner,SG/SF,4400,2018-01-05
Marcus Morris,SF/PF,4400,2018-01-05
Mason Plumlee,PF/C,4400,2018-01-05
Reggie Bullock,SG/SF,4400,2018-01-05
Patrick Mills,PG,4300,2018-01-05
Jarrett Jack,PG,4300,2018-01-05
Larry Nance Jr.,SF/PF,4300,2018-01-05
Jarell Martin,PF/C,4300,2018-01-05
T.J. McConnell,PG,4300,2018-01-05
Richaun Holmes,PF/C,4300,2018-01-05
Dejounte Murray,PG,4300,2018-01-05
Manu Ginobili,SG/SF,4200,2018-01-05
Jerian Grant,PG/SG,4200,2018-01-05
Frank Ntilikina,PG/SG,4200,2018-01-05
Alec Burks,PG/SG,4100,2018-01-05
Michael Kidd-Gilchrist,SF,4100,2018-01-05
Andrew Harrison,PG/SG,4100,2018-01-05
Josh Hart,PG/SG,4100,2018-01-05
Chandler Parsons,SF/PF,4000,2018-01-05
Tyler Ennis,PG/SG,4000,2018-01-05
Seth Curry,PG/SG,4000,2018-01-05
Yogi Ferrell,PG/SG,4000,2018-01-05
Bam Adebayo,PF/C,4000,2018-01-05
Isaiah Canaan,PG/SG,3900,2018-01-05
Amir Johnson,PF/C,3900,2018-01-05
Thabo Sefolosha,SG/SF,3900,2018-01-05
Marvin Williams,SF/PF,3900,2018-01-05
Stanley Johnson,SG/SF,3900,2018-01-05
Justise Winslow,SF/PF,3900,2018-01-05
Jakob Poeltl,PF/C,3900,2018-01-05
Marco Belinelli,SG,3800,2018-01-05
Mike Scott,PF,3800,2018-01-05
Trevor Booker,PF/C,3800,2018-01-05
Dwight Powell,PF/C,3800,2018-01-05
Cody Zeller,C,3800,2018-01-05
Kyle O'Quinn,PF/C,3800,2018-01-05
Emmanuel Mudiay,PG,3800,2018-01-05
Pascal Siakam,PF,3800,2018-01-05
Luke Kennard,SG,3800,2018-01-05
Markelle Fultz,PG/SG,3800,2018-01-05
Josh Jackson,SG/SF,3800,2018-01-05
Jerryd Bayless,PG/SG,3700,2018-01-05
Anthony Tolliver,SF/PF,3700,2018-01-05
C.J. Miles,SG/SF,3700,2018-01-05
Jamal Crawford,SG,3700,2018-01-05
Matthew Dellavedova,PG/SG,3700,2018-01-05
Jordan Mickey,PF/C,3700,2018-01-05
Tyler Ulis,PG,3700,2018-01-05
Davis Bertans,SF/PF,3700,2018-01-05
Bryn Forbes,PG/SG,3700,2018-01-05
Tomas Satoransky,PG/SG,3700,2018-01-05
David Nwaba,SG/SF,3700,2018-01-05
Dillon Brooks,SG/SF,3700,2018-01-05
Aron Baynes,C,3600,2018-01-05
Joe Johnson,SG/SF,3600,2018-01-05
Kenneth Faried,PF/C,3600,2018-01-05
Mario Chalmers,PG,3600,2018-01-05
Tony Snell,SG/SF,3600,2018-01-05
Langston Galloway,PG/SG,3600,2018-01-05
Malcolm Delaney,PG/SG,3600,2018-01-05
Isaiah Taylor,PG,3600,2018-01-05
Daniel Theis,PF/C,3600,2018-01-05
Ed Davis,PF/C,3500,2018-01-05
Maurice Harkless,SF/PF,3500,2018-01-05
Miles Plumlee,C,3500,2018-01-05
Jonas Jerebko,SF/PF,3500,2018-01-05
Doug McDermott,SF/PF,3500,2018-01-05
Gorgui Dieng,PF/C,3500,2018-01-05
Ekpe Udoh,PF/C,3500,2018-01-05
Tim Frazier,PG,3500,2018-01-05
Joffrey Lauvergne,PF/C,3500,2018-01-05
Dragan Bender,SF/PF,3500,2018-01-05
Fred VanVleet,PG,3500,2018-01-05
Wayne Selden,PG/SG,3500,2018-01-05
Maxi Kleber,PF,3500,2018-01-05
Torrey Craig,SG/SF,3500,2018-01-05
Kobi Simmons,SG,3500,2018-01-05
Devin Harris,PG/SG,3400,2018-01-05
Troy Daniels,SG,3400,2018-01-05
Shabazz Muhammad,SG/SF,3400,2018-01-05
Meyers Leonard,PF/C,3400,2018-01-05
James Ennis,SG/SF,3400,2018-01-05
Norman Powell,SG/SF,3400,2018-01-05
Raulzinho Neto,PG,3400,2018-01-05
DeAndre Bembry,SG/SF,3400,2018-01-05
Guillermo Hernangomez,PF/C,3400,2018-01-05
Brandon Paul,SG,3400,2018-01-05
Tyler Cavanaugh,PF,3400,2018-01-05
Zach Collins,PF/C,3400,2018-01-05
OG Anunoby,SF/PF,3400,2018-01-05
Brandan Wright,PF/C,3300,2018-01-05
Corey Brewer,SG/SF,3300,2018-01-05
Ian Mahinmi,C,3300,2018-01-05
Shane Larkin,PG,3300,2018-01-05
Michael Carter-Williams,PG,3300,2018-01-05
Lucas Nogueira,PF,3300,2018-01-05
Juan Hernangomez,SF/PF,3300,2018-01-05
Timothe Luwawu-Cabarrot,SG/SF,3300,2018-01-05
Ben McLemore,SG/SF,3200,2018-01-05
Lance Thomas,SF/PF,3200,2018-01-05
Pat Connaughton,SG/SF,3200,2018-01-05
Paul Zipser,SG/SF,3200,2018-01-05
Malik Beasley,PG/SG,3200,2018-01-05
Ron Baker,PG/SG,3200,2018-01-05
Semi Ojeleye,SG/SF,3200,2018-01-05
Luke Babbitt,SF/PF,3100,2018-01-05
Mirza Teletovic,SF/PF,3100,2018-01-05
Jodie Meeks,SG,3100,2018-01-05
Richard Jefferson,SF/PF,3000,2018-01-05
Jason Terry,PG/SG,3000,2018-01-05
Luol Deng,SF/PF,3000,2018-01-05
Brandon Knight,PG/SG,3000,2018-01-05
Gordon Hayward,SG/SF,3000,2018-01-05
Joakim Noah,C,3000,2018-01-05
Ramon Sessions,PG,3000,2018-01-05
Jason Smith,PF/C,3000,2018-01-05
Nerlens Noel,PF,3000,2018-01-05
Andrew Bogut,C,3000,2018-01-05
Jared Dudley,PF,3000,2018-01-05
Jon Leuer,PF/C,3000,2018-01-05
Udonis Haslem,PF/C,3000,2018-01-05
Dante Exum,PG/SG,3000,2018-01-05
Cole Aldrich,C,3000,2018-01-05
Darrell Arthur,PF,3000,2018-01-05
Aaron Brooks,PG/SG,3000,2018-01-05
C.J. Wilcox,SG/SF,3000,2018-01-05
Quincy Pondexter,SG/SF,3000,2018-01-05
Josh McRoberts,PF/C,3000,2018-01-05
Noah Vonleh,PF/C,3000,2018-01-05
Bruno Caboclo,SF,3000,2018-01-05
Mike Muscala,C,3000,2018-01-05
Eric Moreland,PF/C,3000,2018-01-05
Johnny O'Bryant,PF/C,3000,2018-01-05
Lorenzo Brown,PG,3000,2018-01-05
James McAdoo,PF,3000,2018-01-05
Dwight Buyks,PG,3000,2018-01-05
Chris McCullough,PF/C,3000,2018-01-05
Malcolm Miller,PF,3000,2018-01-05
Cristiano Da Silva Felicio,PF/C,3000,2018-01-05
Salah Mejri,C,3000,2018-01-05
Justin Anderson,SG/SF,3000,2018-01-05
Darrun Hilliard,SG/SF,3000,2018-01-05
Anthony Brown,SG/SF,3000,2018-01-05
Rashad Vaughn,SG/SF,3000,2018-01-05
Nemanja Bjelica,SF/PF,3000,2018-01-05
Sean Kilpatrick,PG/SG,3000,2018-01-05
Julyan Stone,PG/SG,3000,2018-01-05
Cameron Payne,PG/SG,3000,2018-01-05
Luis Montero,SF,3000,2018-01-05
Treveon Graham,SG/SF,3000,2018-01-05
Matt Costello,PF,3000,2018-01-05
Josh Magette,PG,3000,2018-01-05
Marcus Georges-Hunt,SG/SF,3000,2018-01-05
Vince Hunter,PF,3000,2018-01-05
DeAndre Liggins,SG/SF,3000,2018-01-05
Dorian Finney-Smith,SF,3000,2018-01-05
A.J. Hammons,C,3000,2018-01-05
Kyle Collinsworth,SG,3000,2018-01-05
Henry Ellenson,PF/C,3000,2018-01-05
Ivica Zubac,C,3000,2018-01-05
Wade Baldwin,PG/SG,3000,2018-01-05
Deyonta Davis,PF/C,3000,2018-01-05
Rodney McGruder,SG/SF,3000,2018-01-05
Okaro White,SF/PF,3000,2018-01-05
Thon Maker,PF/C,3000,2018-01-05
Alan Williams,C,3000,2018-01-05
Derrick Jones Jr.,SF,3000,2018-01-05
Jake Layman,SF/PF,3000,2018-01-05
Ryan Arcidiacono,PG,3000,2018-01-05
Joel Bolomboy,PF,3000,2018-01-05
Marcus Paige,PG,3000,2018-01-05
Danuel House,SG/SF,3000,2018-01-05
Sheldon McClellan,SG,3000,2018-01-05
Tyler Dorsey,PG/SG,3000,2018-01-05
Guerschon Yabusele,PF/C,3000,2018-01-05
Abdel Nader,PF,3000,2018-01-05
Jabari Bird,SG,3000,2018-01-05
Kadeem Allen,SG,3000,2018-01-05
Malik Monk,PG/SG,3000,2018-01-05
Dwayne Bacon,SG/SF,3000,2018-01-05
Mangok Mathiang,PF/C,3000,2018-01-05
Isaiah Hicks,PF/C,3000,2018-01-05
Antonio Blakeney,PG,3000,2018-01-05
Johnathan Motley,PF/C,3000,2018-01-05
Monte Morris,PG,3000,2018-01-05
Tyler Lydon,PF,3000,2018-01-05
Thomas Bryant,PF/C,3000,2018-01-05
Alex Caruso,PG/SG,3000,2018-01-05
Vander Blue,PG/SG,3000,2018-01-05
Ivan Rabb,PF/C,3000,2018-01-05
Erik McCree,SF/PF,3000,2018-01-05
Derrick Walton Jr.,PG/SG,3000,2018-01-05
Sterling Brown,SG,3000,2018-01-05
D.J. Wilson,PF/C,3000,2018-01-05
Justin Patton,C,3000,2018-01-05
Damyean Dotson,SG/SF,3000,2018-01-05
Luke Kornet,PF,3000,2018-01-05
Furkan Korkmaz,SG/SF,3000,2018-01-05
Davon Reed,SG/SF,3000,2018-01-05
Alec Peters,PF,3000,2018-01-05
Caleb Swanigan,PF,3000,2018-01-05
Derrick White,PG/SG,3000,2018-01-05
Alfonzo McKinnie,PF,3000,2018-01-05
Royce O'Neale,SF,3000,2018-01-05
Tony Bradley,PF/C,3000,2018-01-05
Naz Long,PG,3000,2018-01-05
Devin Robinson,SG,3000,2018-01-05
LeBron James,SF/PF,11600,2018-01-06
James Harden,PG/SG,11500,2018-01-06
DeMarcus Cousins,PF/C,10800,2018-01-06
Giannis Antetokounmpo,SF/PF,10500,2018-01-06
Stephen Curry,PG/SG,10000,2018-01-06
Chris Paul,PG/SG,10000,2018-01-06
Anthony Davis,PF/C,9900,2018-01-06
Kevin Durant,SF/PF,9800,2018-01-06
Karl-Anthony Towns,C,8800,2018-01-06
John Wall,PG,8700,2018-01-06
Andre Drummond,C,8600,2018-01-06
Nikola Jokic,C,8500,2018-01-06
Victor Oladipo,PG/SG,8400,2018-01-06
Kyrie Irving,PG,8400,2018-01-06
Blake Griffin,PF/C,8200,2018-01-06
Jimmy Butler,SG,8200,2018-01-06
Aaron Gordon,SF/PF,8000,2018-01-06
Bradley Beal,SG,7800,2018-01-06
Draymond Green,PF/C,7700,2018-01-06
Kevin Love,PF/C,7700,2018-01-06
Louis Williams,PG/SG,7600,2018-01-06
Nikola Vucevic,C,7500,2018-01-06
Al Horford,PF/C,7500,2018-01-06
DeAndre Jordan,C,7400,2018-01-06
Kris Dunn,PG/SG,7100,2018-01-06
Eric Bledsoe,PG/SG,7000,2018-01-06
Khris Middleton,SG/SF,6900,2018-01-06
Eric Gordon,SG,6800,2018-01-06
D'Angelo Russell,PG/SG,6800,2018-01-06
Elfrid Payton,PG,6700,2018-01-06
Isaiah Thomas,PG,6700,2018-01-06
Clint Capela,C,6600,2018-01-06
Paul Millsap,PF/C,6600,2018-01-06
Klay Thompson,SG,6600,2018-01-06
Jamal Murray,PG/SG,6600,2018-01-06
Jrue Holiday,PG/SG,6500,2018-01-06
Nikola Mirotic,PF/C,6500,2018-01-06
Myles Turner,C,6500,2018-01-06
Gary Harris,SG,6400,2018-01-06
Lauri Markkanen,PF,6300,2018-01-06
Evan Fournier,SG/SF,6200,2018-01-06
Otto Porter,SF/PF,6200,2018-01-06
Spencer Dinwiddie,PG/SG,6200,2018-01-06
Tobias Harris,SF/PF,6100,2018-01-06
Willie Cauley-Stein,PF/C,6100,2018-01-06
Jaylen Brown,SG/SF,6100,2018-01-06
Zach Randolph,PF/C,6000,2018-01-06
Rondae Hollis-Jefferson,SF/PF,6000,2018-01-06
Jeff Teague,PG,5900,2018-01-06
Darren Collison,PG,5900,2018-01-06
Jayson Tatum,SF/PF,5900,2018-01-06
Rajon Rondo,PG,5800,2018-01-06
Andrew Wiggins,SG/SF,5800,2018-01-06
Lance Stephenson,SG/SF,5800,2018-01-06
Will Barton,SG/SF,5700,2018-01-06
Bismack Biyombo,PF/C,5700,2018-01-06
Austin Rivers,PG/SG,5600,2018-01-06
Danilo Gallinari,SF/PF,5600,2018-01-06
Trey Lyles,SF/PF,5600,2018-01-06
Ishmael Smith,PG,5500,2018-01-06
Taj Gibson,PF/C,5500,2018-01-06
Reggie Jackson,PG,5300,2018-01-06
Justin Holiday,SG/SF,5300,2018-01-06
Caris LeVert,SG/SF,5300,2018-01-06
Avery Bradley,PG/SG,5200,2018-01-06
Jonathon Simmons,SG/SF,5200,2018-01-06
Domantas Sabonis,PF/C,5200,2018-01-06
Gerald Green,SG/SF,5100,2018-01-06
Terry Rozier,PG/SG,5100,2018-01-06
Thaddeus Young,SF/PF,5000,2018-01-06
Jabari Parker,SF/PF,5000,2018-01-06
Dwyane Wade,PG/SG,4900,2018-01-06
Marcus Smart,SG/SF,4900,2018-01-06
Mario Hezonja,SG,4900,2018-01-06
Milos Teodosic,PG/SG,4900,2018-01-06
Trevor Ariza,SG/SF,4800,2018-01-06
George Hill,PG/SG,4800,2018-01-06
Allen Crabbe,SG/SF,4800,2018-01-06
Markieff Morris,SF/PF,4700,2018-01-06
Wilson Chandler,SF/PF,4700,2018-01-06
DeMarre Carroll,SF/PF,4700,2018-01-06
Zach LaVine,PG/SG,4700,2018-01-06
John Henson,C,4700,2018-01-06
E'Twaun Moore,SG/SF,4700,2018-01-06
Malcolm Brogdon,PG/SG,4700,2018-01-06
Buddy Hield,SG/SF,4700,2018-01-06
Bogdan Bogdanovic,SG/SF,4700,2018-01-06
Ryan Anderson,PF/C,4600,2018-01-06
Jeff Green,SF/PF,4600,2018-01-06
Marcin Gortat,C,4600,2018-01-06
Bojan Bogdanovic,SG/SF,4500,2018-01-06
Robin Lopez,C,4500,2018-01-06
Tyus Jones,PG/SG,4500,2018-01-06
Boban Marjanovic,C,4500,2018-01-06
Denzel Valentine,PG/SF,4500,2018-01-06
Jordan Bell,PF/C,4500,2018-01-06
De'Aaron Fox,PG,4500,2018-01-06
Jae Crowder,SF/PF,4400,2018-01-06
Bobby Portis,PF/C,4400,2018-01-06
Marcus Morris,SF/PF,4300,2018-01-06
Mason Plumlee,PF/C,4300,2018-01-06
Reggie Bullock,SG/SF,4300,2018-01-06
Kelly Oubre Jr.,SG/SF,4300,2018-01-06
