,,date,minutes,minutes,td,td,dd,dd,doubles,doubles,dk_per_min,dk_per_min,dk_per_min,dk_score,dk_score,dk_score,points,points,points,game_score,game_score,game_score,fg_pct,three_pct,two_pct,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,w
,,len,sum,mean,sum,mean,sum,mean,sum,mean,mean,max,std,mean,max,std,mean,max,std,mean,max,std,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean
slug,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craigto01,Torrey Craig,128,2462.266666666666,19.236458333333328,0,0.0,2,0.015625,26,0.203125,0.6436123704250181,1.7647058823529411,0.32087592615197563,13.16796875,39.5,8.8352210654067,5.3515625,22,4.683006376300638,4.4507812499999995,22.2,4.788749875394883,0.3676764424811299,0.2483165922619048,0.41757192460317455,3.609375,1.171875,2.4375,0.8515625,0.4375,0.515625,0.546875,0.6171875
pattela01,Lamar Patterson,44,454.8333333333334,10.337121212121215,0,0.0,0,0.0,1,0.022727272727272728,0.643296364752902,5.121951219512195,0.8501984812627765,6.045454545454546,25.0,5.846702690125696,2.25,10,2.845845605317043,1.2,9.6,2.7136176831367678,0.21244588744588747,0.14696969696969694,0.20265151515151517,1.4090909090909092,0.11363636363636363,1.2954545454545454,1.0909090909090908,0.25,0.045454545454545456,0.7045454545454546,0.5909090909090909
battito01,Tony Battie,78,776.6166666666663,9.956623931623927,0,0.0,0,0.0,1,0.01282051282051282,0.6423516445874274,1.4885496183206106,0.34503800722979844,6.653846153846154,25.5,5.168151527363552,2.1923076923076925,10,2.5331961860627605,1.7089743589743598,11.7,2.768336079431948,0.35459401709401717,0.038461538461538464,0.3511752136752137,2.4358974358974357,0.3717948717948718,2.0641025641025643,0.3974358974358974,0.15384615384615385,0.3076923076923077,0.24358974358974358,0.4230769230769231
eyengch01,Christian Eyenga,54,1058.6333333333334,19.604320987654322,0,0.0,0,0.0,12,0.2222222222222222,0.6423304528336613,1.3983050847457628,0.27272442760594,12.791666666666666,32.0,7.058005958711535,6.0,16,4.335026277912127,3.6703703703703714,13.0,3.8572954465693177,0.3901234567901234,0.19969135802469135,0.4553130511463845,2.574074074074074,0.5925925925925926,1.9814814814814814,0.7592592592592593,0.7037037037037037,0.6296296296296297,0.9444444444444444,0.24074074074074073
roberan03,Andre Roberson,320,7316.616666666667,22.864427083333332,0,0.0,4,0.0125,51,0.159375,0.6422943144234969,5.294117647058823,0.44789123271581804,14.4265625,52.5,8.658018411703576,4.73125,19,3.786996187665344,4.735625000000001,20.3,4.262923877378767,0.4593101776695529,0.17404017857142864,0.5296110660173161,4.13125,1.221875,2.909375,0.875,0.934375,0.721875,0.621875,0.628125
chiozch01,Chris Chiozza,7,32.53333333333333,4.647619047619047,0,0.0,0,0.0,0,0.0,0.6422735088893897,1.992619926199262,0.7482309299029503,3.0714285714285716,9.0,3.4961713753353516,0.8571428571428571,3,1.4638501094227998,0.7857142857142858,4.7,1.889822365046136,0.17857142857142858,0.19047619047619047,0.0,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571
millsel01,Elijah Millsap,69,1119.5166666666669,16.224879227053144,0,0.0,0,0.0,6,0.08695652173913043,0.6418327705746042,1.5904669260700388,0.3466576447981678,11.33695652173913,29.0,8.418491779191632,4.159420289855072,17,3.994934985872357,2.5101449275362318,13.8,3.7617715213296954,0.2671283225631052,0.1751207729468599,0.2644927536231884,2.7681159420289854,0.5362318840579711,2.2318840579710146,1.1304347826086956,0.9130434782608695,0.2753623188405797,1.1304347826086956,0.5072463768115942
ennisja01,James Ennis,295,6104.499999999999,20.693220338983046,0,0.0,3,0.010169491525423728,83,0.28135593220338984,0.6408841314841508,1.8435754189944134,0.313532197624752,13.784745762711864,47.25,8.739951734002569,6.555932203389831,29,5.0240330977031356,5.091525423728816,27.0,4.860625087022896,0.4121431581601074,0.2699765206544867,0.47441785145175014,3.2203389830508473,1.0101694915254238,2.2101694915254235,0.8949152542372881,0.6237288135593221,0.29491525423728815,0.7593220338983051,0.4711864406779661
arcidry01,Ryan Arcidiacono,105,2265.4166666666665,21.575396825396822,0,0.0,0,0.0,25,0.23809523809523808,0.6406543592738682,1.2208534975802903,0.26442621308207076,14.514285714285714,46.25,9.019198844808658,5.6380952380952385,22,4.980971116165328,5.458095238095238,23.9,5.144541187443641,0.3816209716209717,0.28467876039304607,0.37668934240362817,2.323809523809524,0.26666666666666666,2.057142857142857,2.895238095238095,0.7428571428571429,0.0380952380952381,0.7238095238095238,0.26666666666666666
jenkijo01,John Jenkins,179,2227.800000000001,12.445810055865929,0,0.0,0,0.0,24,0.1340782122905028,0.6398930340811425,2.4210526315789473,0.467567315195677,8.358938547486034,34.0,7.5327471220045314,4.832402234636872,23,4.761132470231856,3.2234636871508373,20.9,4.208926744428572,0.3694679238563392,0.26481777068369244,0.3720643106117968,1.4245810055865922,0.20670391061452514,1.217877094972067,0.7877094972067039,0.17318435754189945,0.0782122905027933,0.5418994413407822,0.4301675977653631
chrisse01,Semaj Christon,66,993.3166666666664,15.050252525252521,0,0.0,0,0.0,4,0.06060606060606061,0.6397377957154439,6.666666666666667,0.8057108102996042,8.484848484848484,24.75,5.081618228757826,2.8484848484848486,11,2.9935439467803637,2.1575757575757586,11.7,3.162572497487576,0.30274170274170276,0.14646464646464646,0.3525252525252525,1.3636363636363635,0.2878787878787879,1.0757575757575757,2.0454545454545454,0.4393939393939394,0.10606060606060606,0.6515151515151515,0.5454545454545454
dukandu01,Duje Dukan,1,24.233333333333334,24.233333333333334,0,0.0,0,0.0,0,0.0,0.6396148555708391,0.6396148555708391,,15.5,15.5,,6.0,6,,2.7,2.7,,0.2,0.4,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
musadz01,Danan Musa,11,53.916666666666664,4.901515151515151,0,0.0,0,0.0,0,0.0,0.6394194859888965,1.2213740458015268,0.40809487761702856,3.3863636363636362,8.0,2.4453109116317813,2.090909090909091,4,1.5782614139961386,0.6727272727272727,3.0,1.3864277183401297,0.4242424242424242,0.09090909090909091,0.5606060606060607,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.0,0.6363636363636364,0.36363636363636365
pietrmi01,Mickaël Piétrus,198,3996.4666666666685,20.184175084175095,0,0.0,1,0.005050505050505051,58,0.29292929292929293,0.6391429749612344,1.7495479204339963,0.31526973251174234,13.005050505050505,39.5,7.876705342544804,6.878787878787879,25,5.393684457385525,4.113131313131313,20.6,4.7708217739623215,0.3611606827515919,0.3150092191758859,0.361319544652878,2.4545454545454546,0.3838383838383838,2.0707070707070705,0.5808080808080808,0.5808080808080808,0.3434343434343434,0.7171717171717171,0.5959595959595959
russewa02,Walker Russell,28,357.24999999999994,12.75892857142857,0,0.0,0,0.0,2,0.07142857142857142,0.6390234341916855,1.8584070796460177,0.49616333660751816,8.107142857142858,23.5,6.677570448145574,3.0,15,3.8103173776627215,1.885714285714286,12.1,3.636819355763361,0.2984835600907029,0.07142857142857142,0.30688775510204086,0.9285714285714286,0.25,0.6785714285714286,2.0714285714285716,0.6428571428571429,0.03571428571428571,1.1785714285714286,0.42857142857142855
novakst01,Steve Novak,322,4088.2833333333315,12.696532091097303,0,0.0,0,0.0,50,0.15527950310559005,0.6383287302178874,9.130434782608695,0.9122628014758188,7.767080745341615,32.0,7.6406400410208155,4.6521739130434785,25,5.185362659793942,3.117701863354036,21.8,4.494180764692117,0.34599546416316607,0.32717144828946076,0.18788819875776394,1.3043478260869565,0.14285714285714285,1.1614906832298137,0.2422360248447205,0.18944099378881987,0.09316770186335403,0.16459627329192547,0.5279503105590062
hicksis01,Isaiah Hicks,21,271.8333333333333,12.944444444444443,0,0.0,0,0.0,3,0.14285714285714285,0.6380048551230133,1.175771971496437,0.3148317147490904,9.119047619047619,26.0,8.20579789219909,4.380952380952381,15,4.521904360733323,2.414285714285714,11.9,4.184648816123727,0.3499622071050642,0.07142857142857142,0.36137566137566135,2.2857142857142856,0.5714285714285714,1.7142857142857142,0.8571428571428571,0.14285714285714285,0.3333333333333333,0.8095238095238095,0.23809523809523808
wallaty01,Tyrone Wallace,94,1489.8833333333337,15.849822695035465,0,0.0,0,0.0,17,0.18085106382978725,0.6379699705985058,1.4686998394863564,0.3606759815973178,11.14095744680851,40.0,9.129486561679697,5.457446808510638,22,4.996051975970887,3.405319148936169,22.1,4.619090051925966,0.38072846184548303,0.10106382978723404,0.40305775784499187,2.202127659574468,0.43617021276595747,1.7659574468085106,1.2340425531914894,0.5106382978723404,0.2127659574468085,0.8829787234042553,0.5425531914893617
watanyu01,Yuta Watanabe,15,174.35,11.623333333333333,0,0.0,0,0.0,1,0.06666666666666667,0.637896184562838,1.598360655737705,0.39510730710650677,6.516666666666667,19.25,4.86924263202439,2.6,10,2.6939084723024385,1.2600000000000002,7.8,2.4064793489957186,0.2783333333333333,0.06666666666666667,0.32349206349206355,2.066666666666667,0.26666666666666666,1.8,0.5333333333333333,0.26666666666666666,0.06666666666666667,0.4,0.3333333333333333
brewero02,Ronnie Brewer,279,5419.183333333333,19.423596176821984,0,0.0,2,0.007168458781362007,48,0.17204301075268819,0.6375236293684353,2.129032258064516,0.35588765026059405,12.973118279569892,46.5,8.608631561616363,4.942652329749104,20,4.119213812882812,4.743727598566305,20.6,4.34041842432183,0.3609624942958277,0.10621266427718037,0.3743763802903588,2.759856630824373,0.6989247311827957,2.060931899641577,1.5734767025089607,0.982078853046595,0.2222222222222222,0.5913978494623656,0.7240143369175627
stonedi01,Diamond Stone,7,24.25,3.4642857142857144,0,0.0,0,0.0,0,0.0,0.6358362171576329,1.4150943396226414,0.6364355960474571,2.642857142857143,10.5,3.9339789623472154,1.4285714285714286,6,2.5071326821120348,0.14285714285714282,3.1,2.083152373093195,0.11904761904761904,0.0,0.11904761904761904,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.0,0.0,0.14285714285714285,0.2857142857142857,0.8571428571428571
sivape01,Peyton Siva,24,224.35000000000002,9.347916666666668,0,0.0,0,0.0,2,0.08333333333333333,0.6356028353978842,4.565217391304348,0.9361293350938164,5.708333333333333,19.0,5.931523498604111,2.25,12,3.479755113822511,1.225,8.4,2.7415086294260305,0.18029100529100528,0.10347222222222223,0.15416666666666665,0.5833333333333334,0.08333333333333333,0.5,1.4166666666666667,0.375,0.041666666666666664,0.75,0.375
headlu01,Luther Head,62,1014.6999999999998,16.366129032258062,0,0.0,0,0.0,18,0.2903225806451613,0.634911251910156,2.0260663507109005,0.3965691065750057,11.96774193548387,37.0,8.914264203677535,6.370967741935484,21,5.504793353777671,4.241935483870969,17.9,4.833983131311302,0.3446544942512684,0.3021889400921659,0.32577852255271605,1.6451612903225807,0.2903225806451613,1.3548387096774193,1.7580645161290323,0.3225806451612903,0.1774193548387097,0.9516129032258065,0.3387096774193548
morroan01,Anthony Morrow,485,9954.433333333325,20.524604810996546,0,0.0,5,0.010309278350515464,197,0.4061855670103093,0.6346202210372616,1.7205422314911365,0.34187449397783887,14.124742268041237,57.25,10.591404406363658,8.960824742268041,42,7.135966356935861,5.7006185567010315,32.0,6.095308759430929,0.4038514313949395,0.359050445545291,0.3964382273948678,1.863917525773196,0.4247422680412371,1.4391752577319588,0.7752577319587629,0.5175257731958763,0.1154639175257732,0.6041237113402061,0.4742268041237113
finnedo01,Dorian Finney-Smith,183,4075.4499999999985,22.270218579234964,0,0.0,4,0.02185792349726776,45,0.2459016393442623,0.6336847291517238,2.7777777777777777,0.3311170876237385,14.349726775956285,37.75,8.522672569513409,5.907103825136612,19,4.343379934842435,4.653005464480875,19.3,4.483888034570375,0.37632851024339614,0.27021424234539,0.4434231069476972,3.748633879781421,1.174863387978142,2.5737704918032787,1.0273224043715847,0.7158469945355191,0.3551912568306011,0.7650273224043715,0.3825136612021858
anunoog01,OG Anunoby,151,3071.6833333333334,20.342273730684326,0,0.0,0,0.0,28,0.18543046357615894,0.6335713607373026,1.5338345864661653,0.2573872876354301,13.003311258278146,34.5,6.5943148971271,6.529801324503311,22,4.6759069665964175,4.661589403973511,18.3,4.29133795650653,0.4516675745152569,0.3143409019236834,0.5467360454115421,2.662251655629139,0.7350993377483444,1.9271523178807948,0.7218543046357616,0.6887417218543046,0.26490066225165565,0.7019867549668874,0.6688741721854304
eddieja01,Jarell Eddie,34,217.7333333333333,6.4039215686274495,0,0.0,0,0.0,2,0.058823529411764705,0.6334044143878633,4.117647058823529,0.8566020342935613,4.639705882352941,20.5,6.220138108811703,2.5588235294117645,13,3.560653468034988,1.5911764705882356,11.0,3.08882321880119,0.23485689147453856,0.18592436974789917,0.1407563025210084,0.9117647058823529,0.08823529411764706,0.8235294117647058,0.14705882352941177,0.20588235294117646,0.029411764705882353,0.058823529411764705,0.4117647058823529
fesenky01,Kyrylo Fesenko,94,864.7666666666669,9.199645390070923,0,0.0,0,0.0,3,0.031914893617021274,0.63319847522002,3.19672131147541,0.5470416775885003,6.095744680851064,26.0,5.900850401509338,2.2127659574468086,11,2.5772884827139,1.204255319148936,10.5,2.7984602100109286,0.31206940222897667,0.0,0.31916160081053696,2.127659574468085,0.6702127659574468,1.4574468085106382,0.40425531914893614,0.0851063829787234,0.3617021276595745,0.5531914893617021,0.574468085106383
lawac01,Acie Law,68,885.6333333333334,13.024019607843139,0,0.0,0,0.0,4,0.058823529411764705,0.6318375566360607,2.26027397260274,0.42418569034083986,8.665441176470589,30.25,7.1246380235516105,4.3088235294117645,22,4.381975813271317,3.019117647058823,21.2,4.197129699842009,0.3727654698242934,0.08333333333333333,0.3884660682454801,1.1323529411764706,0.22058823529411764,0.9117647058823529,1.4852941176470589,0.5294117647058824,0.0,0.8382352941176471,0.39705882352941174
huestjo01,Josh Huestis,82,1096.9999999999995,13.378048780487799,0,0.0,0,0.0,0,0.0,0.631644838572442,3.5869565217391304,0.5559780399204367,7.286585365853658,22.75,5.265940226391801,2.3536585365853657,9,2.257344398583237,1.7731707317073178,8.7,2.64215815175509,0.3342334494773519,0.2834785133565621,0.24390243902439024,2.268292682926829,0.5975609756097561,1.670731707317073,0.2804878048780488,0.2073170731707317,0.5975609756097561,0.35365853658536583,0.5853658536585366
geeal01,Alonzo Gee,418,9072.350000000008,21.70418660287083,0,0.0,5,0.011961722488038277,124,0.2966507177033493,0.6309281031982767,5.121951219512195,0.4158217238169193,14.24700956937799,44.75,9.523533109219613,6.588516746411483,22,5.197588649624183,4.840430622009568,20.1,4.895989334620687,0.400623426476579,0.20042435634540898,0.4290286135979916,3.2559808612440193,0.930622009569378,2.325358851674641,1.0574162679425838,0.9066985645933014,0.24162679425837322,1.069377990430622,0.3373205741626794
bendedr01,Dragan Bender,171,3469.2999999999997,20.28830409356725,0,0.0,9,0.05263157894736842,41,0.23976608187134502,0.6297347419211073,1.7924528301886793,0.3303949549603982,13.62719298245614,47.5,10.272513597154067,5.304093567251462,23,4.958763564167111,3.6146198830409357,22.5,4.97351423293926,0.33010961633252656,0.2666666666666667,0.3617355354197459,3.783625730994152,0.5672514619883041,3.216374269005848,1.2222222222222223,0.29239766081871343,0.5672514619883041,1.0584795321637428,0.25146198830409355
peteral01,Alec Peters,20,224.84999999999997,11.242499999999998,0,0.0,0,0.0,1,0.05,0.629390659651865,1.9641808573106283,0.4480669939564563,8.0625,55.75,11.878462099198922,4.1,36,7.992759881687664,2.875,30.9,7.1289531969434705,0.2413095238095238,0.2016025641025641,0.30357142857142855,1.85,0.4,1.45,0.6,0.1,0.1,0.2,0.1
martica01,Cartier Martin,213,3100.0166666666673,14.554068857589987,0,0.0,0,0.0,42,0.19718309859154928,0.629339128528203,2.8125,0.4401570148196942,9.963615023474178,40.5,8.726864431934194,5.384976525821596,23,5.373955328441788,3.2037558685446004,16.6,4.679288465556734,0.32120132736329926,0.2753399182976647,0.2958976078694388,2.032863849765258,0.38497652582159625,1.647887323943662,0.5070422535211268,0.4272300469483568,0.107981220657277,0.5633802816901409,0.3568075117370892
shengto01,Tornike Shengelia,45,247.51666666666665,5.50037037037037,0,0.0,1,0.022222222222222223,2,0.044444444444444446,0.6293111749452885,5.454545454545454,0.998084050550524,3.1055555555555556,30.25,5.456045669111867,1.3111111111111111,11,2.3142073276946373,0.6511111111111112,9.3,2.231451038533836,0.21436711436711436,0.022222222222222223,0.2352136752136752,0.8666666666666667,0.28888888888888886,0.5777777777777777,0.37777777777777777,0.13333333333333333,0.044444444444444446,0.5111111111111111,0.5555555555555556
jenkich01,Charles Jenkins,110,1333.9166666666658,12.126515151515145,0,0.0,3,0.02727272727272727,15,0.13636363636363635,0.6292350615942212,6.923076923076923,0.7679072576052285,8.472727272727273,43.5,10.029105890896208,3.709090909090909,27,5.0942411352382315,2.7381818181818187,19.6,4.514197416514117,0.2919062250880432,0.020454545454545454,0.29981354504081764,0.9090909090909091,0.14545454545454545,0.7636363636363637,1.9454545454545455,0.43636363636363634,0.07272727272727272,0.7363636363636363,0.4
wilcocj01,C.J. Wilcox,68,382.58333333333326,5.626225490196077,0,0.0,0,0.0,2,0.029411764705882353,0.6285054790707713,2.8125,0.6436083850879101,3.7794117647058822,27.75,4.7584428916708,1.9411764705882353,19,3.0997465131854356,1.1279411764705882,14.2,2.6407736082859303,0.24778693528693527,0.13382352941176473,0.20535714285714282,0.47058823529411764,0.08823529411764706,0.38235294117647056,0.45588235294117646,0.22058823529411764,0.058823529411764705,0.2647058823529412,0.5588235294117647
magloja01,Jamaal Magloire,85,855.683333333333,10.066862745098035,0,0.0,0,0.0,3,0.03529411764705882,0.6282410340153427,2.142857142857143,0.4362540095153515,6.676470588235294,35.25,6.423059222513082,1.6470588235294117,8,1.9922820269906638,1.2552941176470591,12.7,3.02582164686808,0.3023529411764706,0.0,0.3023529411764706,3.364705882352941,0.9411764705882353,2.4235294117647057,0.1411764705882353,0.17647058823529413,0.25882352941176473,0.5176470588235295,0.5176470588235295
brownde02,Devin Brown,25,437.75,17.51,0,0.0,0,0.0,5,0.2,0.6272249692230382,1.4444444444444444,0.3242565441129924,10.15,38.0,8.3746890489538,5.48,30,6.371289770002092,2.6719999999999997,18.7,4.690550785000271,0.29951159951159956,0.1996666666666667,0.31999999999999995,1.88,0.44,1.44,0.84,0.4,0.12,0.64,0.56
garredi02,Diante Garrett,90,1197.0,13.3,0,0.0,0,0.0,5,0.05555555555555555,0.6267740494869601,2.076923076923077,0.390394823054346,8.227777777777778,25.0,6.159586987791858,3.2,15,3.257489210274713,2.104444444444444,12.7,3.4974761722605896,0.3160846560846561,0.22703703703703704,0.29478835978835966,1.2444444444444445,0.17777777777777778,1.0666666666666667,1.6777777777777778,0.5666666666666667,0.05555555555555555,1.011111111111111,0.28888888888888886
erdense01,Semih Erden,69,927.5166666666669,13.44227053140097,0,0.0,0,0.0,8,0.11594202898550725,0.6267242987447397,1.4608695652173913,0.3521768124084664,9.072463768115941,31.5,7.104019865705924,3.7971014492753623,18,3.9984545181450217,2.7000000000000006,17.3,3.950725919893413,0.4356165171382563,0.0,0.4356165171382563,2.753623188405797,0.8260869565217391,1.9275362318840579,0.42028985507246375,0.36231884057971014,0.42028985507246375,0.7246376811594203,0.5652173913043478
clarkga01,Gary Clark,53,644.3000000000001,12.156603773584907,0,0.0,0,0.0,2,0.03773584905660377,0.6263729442776943,1.7647058823529411,0.4272579946865504,8.117924528301886,26.25,7.3554342439635345,2.792452830188679,14,3.404513353713983,2.490566037735849,11.8,3.505230385874109,0.24959568733153642,0.2358939802336029,0.1320754716981132,2.207547169811321,0.4528301886792453,1.7547169811320755,0.33962264150943394,0.37735849056603776,0.49056603773584906,0.1320754716981132,0.6415094339622641
thompho01,Hollis Thompson,265,6423.699999999997,24.240377358490555,0,0.0,0,0.0,88,0.3320754716981132,0.6263515044703579,1.5115384615384615,0.2568798648926217,15.34811320754717,38.75,7.9301696781026765,7.735849056603773,23,5.336945782014287,5.183396226415093,21.3,5.017366410247777,0.3880578083345477,0.34172465898880977,0.4065459488100996,3.128301886792453,0.7509433962264151,2.3773584905660377,1.1018867924528302,0.6264150943396226,0.25660377358490566,0.8037735849056604,0.2
welshth01,Thomas Welsh,10,36.25,3.625,0,0.0,0,0.0,0,0.0,0.6262462407065199,1.952662721893491,0.6746113765891554,3.15,10.5,3.5594163067059807,1.8,8,2.859681411936962,1.3800000000000001,5.0,2.0307634032550417,0.24285714285714288,0.13999999999999999,0.25,0.4,0.0,0.4,0.5,0.0,0.0,0.1,0.7
salmojo01,John Salmons,358,10196.100000000004,28.480726256983253,0,0.0,2,0.00558659217877095,159,0.4441340782122905,0.6252788179338357,1.4312546957175056,0.2771304613481269,18.980446927374302,50.0,11.249944055695519,9.6731843575419,33,7.5032696084745405,6.784636871508382,27.0,6.677682531044387,0.36989403511699137,0.31820630486831614,0.3826740228132767,2.7709497206703912,0.37988826815642457,2.3910614525139664,2.5502793296089385,0.7737430167597765,0.26256983240223464,1.1508379888268156,0.4664804469273743
fieldla01,Landry Fields,267,6221.71666666667,23.302309612983784,0,0.0,15,0.056179775280898875,94,0.352059925093633,0.625167151106197,1.9230769230769231,0.33577087415847395,16.111423220973784,48.25,10.968683661912117,6.644194756554307,25,5.427304438271975,5.775280898876405,23.9,5.678854344752955,0.40836501201669756,0.15929195648296768,0.449984326950619,4.191011235955056,0.9550561797752809,3.235955056179775,1.6179775280898876,0.8277153558052435,0.18352059925093633,1.0636704119850187,0.49063670411985016
johnsom01,Omari Johnson,4,75.10000000000001,18.775000000000002,0,0.0,0,0.0,1,0.25,0.624201970093433,1.0828877005347595,0.3454419255220816,12.6875,27.0,9.94018569578389,5.5,13,5.446711546122731,4.324999999999999,12.2,6.3300210636827,0.40625,0.23333333333333334,0.5833333333333333,2.75,1.0,1.75,1.75,0.5,0.0,0.75,0.25
hutchch01,Chandler Hutchison,44,894.5500000000001,20.33068181818182,0,0.0,1,0.022727272727272728,7,0.1590909090909091,0.6235005303971005,1.2070524412296564,0.24702833914057454,12.846590909090908,33.5,6.828934658710589,5.204545454545454,12,3.625359936931013,4.213636363636365,11.6,3.432579266795303,0.4482323232323233,0.20400432900432897,0.47121212121212125,4.204545454545454,0.7045454545454546,3.5,0.7727272727272727,0.5227272727272727,0.13636363636363635,0.5681818181818182,0.22727272727272727
millema01,Malcolm Miller,35,220.56666666666672,6.301904761904764,0,0.0,0,0.0,0,0.0,0.6232746357041,2.816901408450704,0.635739644131704,3.9357142857142855,12.25,3.893972933917753,2.3142857142857145,8,2.620860080779821,1.4514285714285713,6.3,2.533466751609858,0.28523809523809524,0.2542857142857143,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.05714285714285714,0.11428571428571428,0.2,0.8857142857142857
highsha01,Haywood Highsmith,5,39.78333333333333,7.956666666666666,0,0.0,0,0.0,0,0.0,0.6231671666608143,0.9554140127388535,0.2879224354900497,4.05,5.0,0.9905806378079475,1.8,3,1.0954451150103321,1.06,2.7,0.9396807968666808,0.3333333333333333,0.1,0.4,1.0,0.0,1.0,0.4,0.2,0.0,0.2,0.4
youngsa01,Sam Young,248,3830.733333333335,15.446505376344092,0,0.0,0,0.0,51,0.2056451612903226,0.6228866546083984,3.0,0.40958516964247177,10.40725806451613,40.25,8.935750635224466,5.358870967741935,22,5.412184665149559,3.572580645161288,20.8,4.865783012574014,0.3613440697083525,0.13018433179723501,0.37790720586242665,2.2419354838709675,0.6169354838709677,1.625,0.6774193548387096,0.5201612903225806,0.22983870967741934,0.7459677419354839,0.5604838709677419
udokaim01,Ime Udoka,65,720.5333333333333,11.085128205128205,0,0.0,1,0.015384615384615385,5,0.07692307692307693,0.6226553099499001,5.416666666666667,0.733618402007859,7.473076923076923,48.5,8.356453704150786,2.5692307692307694,19,3.513230487960968,2.0599999999999996,22.1,3.8892801390488705,0.251941391941392,0.11794871794871793,0.28833333333333333,2.292307692307692,0.6461538461538462,1.646153846153846,0.7230769230769231,0.4153846153846154,0.09230769230769231,0.46153846153846156,0.38461538461538464
thabeha01,Hasheem Thabeet,203,2098.0499999999997,10.335221674876847,0,0.0,1,0.0049261083743842365,9,0.04433497536945813,0.6224749982409764,1.9615384615384615,0.4006578722783915,7.120689655172414,29.5,6.537986149293817,2.0147783251231526,13,2.526057924659645,1.8344827586206895,13.1,2.9667285552011347,0.3479591836734694,0.0,0.3479591836734694,2.541871921182266,0.8423645320197044,1.6995073891625616,0.12315270935960591,0.2512315270935961,0.7586206896551724,0.5665024630541872,0.5960591133004927
hummero01,Robbie Hummel,98,1396.866666666667,14.253741496598643,0,0.0,2,0.02040816326530612,10,0.10204081632653061,0.6222420367079431,1.7741935483870968,0.4114914154394134,9.035714285714286,34.25,7.098261003819914,3.86734693877551,15,3.657044480451508,2.9224489795918367,13.1,3.4416050742438187,0.3422416585681892,0.2262755102040816,0.35432458697764824,2.7142857142857144,0.673469387755102,2.0408163265306123,0.5102040816326531,0.32653061224489793,0.11224489795918367,0.2857142857142857,0.3163265306122449
hillida01,Darrun Hilliard,91,859.2166666666668,9.441941391941393,0,0.0,0,0.0,5,0.054945054945054944,0.6220093666078337,2.8636363636363638,0.5285735750896247,6.019230769230769,25.5,5.641762772351136,3.241758241758242,13,3.347770931167515,1.7285714285714286,10.9,3.0768774111385397,0.32694924123495556,0.13772893772893774,0.338003663003663,0.9340659340659341,0.07692307692307693,0.8571428571428571,0.7802197802197802,0.24175824175824176,0.03296703296703297,0.5604395604395604,0.4835164835164835
weemsso01,Sonny Weems,149,2939.0500000000006,19.725167785234902,0,0.0,1,0.006711409395973154,50,0.33557046979865773,0.6219746491395364,2.3863636363636362,0.326394354377234,12.929530201342281,39.75,9.499825769068758,7.02013422818792,25,6.106564698281145,4.36308724832215,19.0,5.313831378394686,0.4132231297894543,0.11800894854586129,0.41339062689733824,2.3624161073825505,0.5100671140939598,1.8523489932885906,1.4966442953020134,0.47651006711409394,0.11409395973154363,1.1879194630872483,0.3087248322147651
gordodr01,Drew Gordon,9,71.18333333333334,7.90925925925926,0,0.0,0,0.0,0,0.0,0.6213388087547862,1.4423076923076923,0.41387923055465575,4.5,9.25,3.2161700825671513,1.8888888888888888,4,1.6158932858054431,0.7000000000000001,2.1,1.0908712114635715,0.3611111111111111,0.0,0.4074074074074074,2.0,0.7777777777777778,1.2222222222222223,0.2222222222222222,0.1111111111111111,0.0,0.8888888888888888,0.0
stackje01,Jerry Stackhouse,127,1893.383333333334,14.908530183727038,0,0.0,0,0.0,26,0.2047244094488189,0.6209254547933167,2.0720720720720722,0.39997828096973786,9.840551181102363,30.25,7.859800101166454,5.637795275590551,20,5.084475736328265,3.2149606299212596,17.4,4.5227130279687575,0.30839643733344513,0.2496062992125984,0.3094238220222472,1.4094488188976377,0.25984251968503935,1.1496062992125984,1.0236220472440944,0.33858267716535434,0.14960629921259844,0.8818897637795275,0.6299212598425197
stoneju01,Julyan Stone,74,519.9333333333334,7.026126126126127,0,0.0,0,0.0,0,0.0,0.6204394145679311,2.4,0.5592031493754677,4.621621621621622,25.25,5.366570044884292,1.135135135135135,9,2.1474695164202187,1.412162162162162,12.4,2.5956735712357397,0.17387387387387385,0.07657657657657659,0.13626126126126126,1.054054054054054,0.14864864864864866,0.9054054054054054,1.0810810810810811,0.21621621621621623,0.10810810810810811,0.33783783783783783,0.44594594594594594
