,p1,p2,p3,team,date,venue
8803,Lou Williams,DeAndre Jordan,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,1/2/2018,Location.HOME
8804,Kyle Anderson,LaMarcus Aldridge,Pau Gasol,Team.SAN_ANTONIO_SPURS,1/2/2018,Location.AWAY
8805,Tyreke Evans,Marc Gasol,Dillon Brooks,Team.MEMPHIS_GRIZZLIES,1/2/2018,Location.AWAY
8806,Devin Booker,Alex Len,T.J. Warren,Team.PHOENIX_SUNS,1/2/2018,Location.HOME
8807,Buddy Hield,Willie Cauley-Stein,Bogdan Bogdanovi?,Team.SACRAMENTO_KINGS,1/2/2018,Location.HOME
8808,Damian Lillard,Jusuf Nurki?,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,1/2/2018,Location.AWAY
8809,Ben Simmons,Joel Embiid,Dario ?ari?,Team.PHILADELPHIA_76ERS,1/11/2018,Location.HOME
8810,Kentavious Caldwell-Pope,Julius Randle,Kyle Kuzma,Team.LOS_ANGELES_LAKERS,1/11/2018,Location.HOME
8811,LeBron James,Tristan Thompson,Kevin Love,Team.CLEVELAND_CAVALIERS,1/11/2018,Location.AWAY
8812,Lou Williams,DeAndre Jordan,Montrezl Harrell,Team.LOS_ANGELES_CLIPPERS,1/11/2018,Location.AWAY
8813,Fred VanVleet,Jonas Valan?i?nas,Pascal Siakam,Team.TORONTO_RAPTORS,1/11/2018,Location.HOME
8814,Kyrie Irving,Al Horford,Jayson Tatum,Team.BOSTON_CELTICS,1/11/2018,Location.AWAY
8815,Kyle Anderson,LaMarcus Aldridge,Pau Gasol,Team.SAN_ANTONIO_SPURS,1/11/2018,Location.AWAY
8816,Buddy Hield,Willie Cauley-Stein,Bogdan Bogdanovi?,Team.SACRAMENTO_KINGS,1/11/2018,Location.HOME
8817,Antonio Blakeney,Cristiano Felício,Bobby Portis,Team.CHICAGO_BULLS,3/19/2018,Location.AWAY
8818,Giannis Antetokounmpo,John Henson,Khris Middleton,Team.MILWAUKEE_BUCKS,3/19/2018,Location.AWAY
8819,Goran Dragi?,Kelly Olynyk,Josh Richardson,Team.MIAMI_HEAT,3/19/2018,Location.HOME
8820,Ben Simmons,Joel Embiid,Dario ?ari?,Team.PHILADELPHIA_76ERS,3/19/2018,Location.HOME
8821,Kemba Walker,Dwight Howard,Jeremy Lamb,Team.CHARLOTTE_HORNETS,3/19/2018,Location.AWAY
8822,Tim Hardaway,Enes Kanter,Michael Beasley,Team.NEW_YORK_KNICKS,3/19/2018,Location.HOME
8823,Kentavious Caldwell-Pope,Julius Randle,Kyle Kuzma,Team.LOS_ANGELES_LAKERS,3/19/2018,Location.AWAY
8824,LeBron James,Ante ?i?i?,Kevin Love,Team.CLEVELAND_CAVALIERS,3/19/2018,Location.HOME
8825,Ish Smith,Anthony Tolliver,Blake Griffin,Team.DETROIT_PISTONS,3/19/2018,Location.AWAY
8826,Darren Collison,Myles Turner,Thaddeus Young,Team.INDIANA_PACERS,3/19/2018,Location.HOME
8827,Andre Iguodala,Kevon Looney,Quinn Cook,Team.GOLDEN_STATE_WARRIORS,3/19/2018,Location.AWAY
8828,Kyle Anderson,LaMarcus Aldridge,Pau Gasol,Team.SAN_ANTONIO_SPURS,3/19/2018,Location.HOME
8829,Spencer Dinwiddie,Jarrett Allen,Rondae Hollis-Jefferson,Team.BROOKLYN_NETS,3/19/2018,Location.HOME
8830,Andrew Harrison,Deyonta Davis,JaMychal Green,Team.MEMPHIS_GRIZZLIES,3/19/2018,Location.AWAY
8831,Buddy Hield,Willie Cauley-Stein,Justin Jackson,Team.SACRAMENTO_KINGS,3/19/2018,Location.HOME
8832,Will Barton,Nikola Joki?,Jamal Murray,Team.DENVER_NUGGETS,3/19/2018,Location.AWAY
8833,Ben Simmons,Joel Embiid,Dario ?ari?,Team.PHILADELPHIA_76ERS,5/7/2018,Location.HOME
8834,LeBron James,Tristan Thompson,Kevin Love,Team.CLEVELAND_CAVALIERS,5/7/2018,Location.HOME
8835,DeMar DeRozan,Jonas Valan?i?nas,Kyle Lowry,Team.TORONTO_RAPTORS,5/7/2018,Location.AWAY
8836,Marcus Smart,Al Horford,Jayson Tatum,Team.BOSTON_CELTICS,5/7/2018,Location.AWAY
8837,LeBron James,Tristan Thompson,Kevin Love,Team.CLEVELAND_CAVALIERS,5/13/2018,Location.AWAY
8838,Jaylen Brown,Al Horford,Marcus Morris,Team.BOSTON_CELTICS,5/13/2018,Location.HOME
8839,LeBron James,Tristan Thompson,Kevin Love,Team.CLEVELAND_CAVALIERS,5/15/2018,Location.AWAY
8840,Marcus Smart,Al Horford,Jaylen Brown,Team.BOSTON_CELTICS,5/15/2018,Location.HOME
8841,LeBron James,Tristan Thompson,Kevin Love,Team.CLEVELAND_CAVALIERS,5/19/2018,Location.HOME
8842,Terry Rozier,Al Horford,Jayson Tatum,Team.BOSTON_CELTICS,5/19/2018,Location.AWAY
8843,LeBron James,Tristan Thompson,Kevin Love,Team.CLEVELAND_CAVALIERS,5/23/2018,Location.AWAY
8844,Marcus Smart,Al Horford,Jayson Tatum,Team.BOSTON_CELTICS,5/23/2018,Location.HOME
8845,LeBron James,Tristan Thompson,Kevin Love,Team.CLEVELAND_CAVALIERS,5/31/2018,Location.AWAY
8846,Stephen Curry,Kevon Looney,Draymond Green,Team.GOLDEN_STATE_WARRIORS,5/31/2018,Location.HOME
8847,LeBron James,Tristan Thompson,Kevin Love,Team.CLEVELAND_CAVALIERS,6/3/2018,Location.AWAY
8848,Kevin Durant,David West,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,6/3/2018,Location.HOME
8849,LeBron James,Tristan Thompson,Kevin Love,Team.CLEVELAND_CAVALIERS,6/8/2018,Location.HOME
8850,Stephen Curry,JaVale McGee,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,6/8/2018,Location.AWAY
8851,Jrue Holiday,Anthony Davis,Julius Randle,Team.NEW_ORLEANS_PELICANS,1/5/2019,Location.AWAY
8852,Giannis Antetokounmpo,Brook Lopez,Eric Bledsoe,Team.MILWAUKEE_BUCKS,1/5/2019,Location.HOME
8853,Ben Simmons,Joel Embiid,J.J. Redick,Team.PHILADELPHIA_76ERS,1/5/2019,Location.HOME
8854,Luka Don?i?,Dwight Powell,DeAndre Jordan,Team.DALLAS_MAVERICKS,1/5/2019,Location.AWAY
8855,Nicolas Batum,Bismack Biyombo,Devonte' Graham,Team.CHARLOTTE_HORNETS,1/5/2019,Location.AWAY
8856,Jordan Clarkson,Larry Nance,Collin Sexton,Team.CLEVELAND_CAVALIERS,1/5/2019,Location.HOME
8857,Reggie Jackson,Andre Drummond,Blake Griffin,Team.DETROIT_PISTONS,1/5/2019,Location.HOME
8858,James Harden,Clint Capela,Austin Rivers,Team.HOUSTON_ROCKETS,1/5/2019,Location.AWAY
8859,Kevin Durant,Kevon Looney,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,1/5/2019,Location.AWAY
8860,Fred VanVleet,Serge Ibaka,Kawhi Leonard,Team.TORONTO_RAPTORS,1/5/2019,Location.AWAY
8861,DeMar DeRozan,LaMarcus Aldridge,Rudy Gay,Team.SAN_ANTONIO_SPURS,1/5/2019,Location.HOME
8862,Mike Conley,Marc Gasol,Jaren Jackson,Team.MEMPHIS_GRIZZLIES,1/5/2019,Location.AWAY
8863,De'Aaron Fox,Willie Cauley-Stein,Buddy Hield,Team.SACRAMENTO_KINGS,1/5/2019,Location.HOME
8864,Damian Lillard,Jusuf Nurki?,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,1/5/2019,Location.HOME
8865,Jamal Murray,Nikola Joki?,Paul Millsap,Team.DENVER_NUGGETS,1/5/2019,Location.HOME
8866,Donovan Mitchell,Rudy Gobert,Derrick Favors,Team.UTAH_JAZZ,1/5/2019,Location.AWAY
8867,Jrue Holiday,Anthony Davis,Julius Randle,Team.NEW_ORLEANS_PELICANS,1/7/2019,Location.HOME
8868,Giannis Antetokounmpo,Brook Lopez,Eric Bledsoe,Team.MILWAUKEE_BUCKS,1/7/2019,Location.HOME
8869,Luka Don?i?,Dwight Powell,DeAndre Jordan,Team.DALLAS_MAVERICKS,1/7/2019,Location.HOME
8870,Emmanuel Mudiay,Enes Kanter,Noah Vonleh,Team.NEW_YORK_KNICKS,1/7/2019,Location.AWAY
8871,Lonzo Ball,Tyson Chandler,Brandon Ingram,Team.LOS_ANGELES_LAKERS,1/7/2019,Location.AWAY
8872,Reggie Jackson,Andre Drummond,Blake Griffin,Team.DETROIT_PISTONS,1/7/2019,Location.HOME
8873,D.J. Augustin,Nikola Vu?evi?,Aaron Gordon,Team.ORLANDO_MAGIC,1/7/2019,Location.AWAY
8874,James Harden,Clint Capela,P.J. Tucker,Team.HOUSTON_ROCKETS,1/7/2019,Location.HOME
8875,Kyrie Irving,Al Horford,Jayson Tatum,Team.BOSTON_CELTICS,1/7/2019,Location.HOME
8876,DeMar DeRozan,LaMarcus Aldridge,Derrick White,Team.SAN_ANTONIO_SPURS,1/7/2019,Location.AWAY
8877,D'Angelo Russell,Jarrett Allen,Spencer Dinwiddie,Team.BROOKLYN_NETS,1/7/2019,Location.AWAY
8878,Mike Conley,Marc Gasol,Jaren Jackson,Team.MEMPHIS_GRIZZLIES,1/7/2019,Location.AWAY
8879,De'Aaron Fox,Willie Cauley-Stein,Buddy Hield,Team.SACRAMENTO_KINGS,1/7/2019,Location.HOME
8880,Damian Lillard,Jusuf Nurki?,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,1/7/2019,Location.HOME
8881,Jamal Murray,Nikola Joki?,Paul Millsap,Team.DENVER_NUGGETS,1/7/2019,Location.AWAY
8882,Donovan Mitchell,Rudy Gobert,Derrick Favors,Team.UTAH_JAZZ,1/7/2019,Location.AWAY
8883,Giannis Antetokounmpo,Greg Monroe,Khris Middleton,Team.MILWAUKEE_BUCKS,1/29/2016,Location.HOME
8884,Dwyane Wade,Chris Bosh,Luol Deng,Team.MIAMI_HEAT,1/29/2016,Location.AWAY
8885,Andrew Wiggins,Karl-Anthony Towns,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,1/29/2016,Location.AWAY
8886,Wesley Matthews,Zaza Pachulia,Dirk Nowitzki,Team.DALLAS_MAVERICKS,1/29/2016,Location.HOME
8887,Kevin Durant,Enes Kanter,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,1/29/2016,Location.HOME
8888,Kemba Walker,Spencer Hawes,Tyler Hansbrough,Team.CHARLOTTE_HORNETS,1/29/2016,Location.AWAY
8889,Arron Afflalo,Robin Lopez,Carmelo Anthony,Team.NEW_YORK_KNICKS,1/29/2016,Location.HOME
8890,Jordan Clarkson,Julius Randle,Lou Williams,Team.LOS_ANGELES_LAKERS,1/29/2016,Location.AWAY
8891,LeBron James,Tristan Thompson,Kyrie Irving,Team.CLEVELAND_CAVALIERS,1/29/2016,Location.AWAY
8892,Reggie Jackson,Andre Drummond,Marcus Morris,Team.DETROIT_PISTONS,1/29/2016,Location.HOME
8893,Victor Oladipo,Nikola Vu?evi?,Evan Fournier,Team.ORLANDO_MAGIC,1/29/2016,Location.AWAY
8894,James Harden,Dwight Howard,Trevor Ariza,Team.HOUSTON_ROCKETS,1/29/2016,Location.AWAY
8895,Chris Paul,DeAndre Jordan,J.J. Redick,Team.LOS_ANGELES_CLIPPERS,1/29/2016,Location.HOME
8896,Isaiah Thomas,Amir Johnson,Evan Turner,Team.BOSTON_CELTICS,1/29/2016,Location.HOME
8897,Donald Sloan,Brook Lopez,Thaddeus Young,Team.BROOKLYN_NETS,1/29/2016,Location.AWAY
8898,Devin Booker,Tyson Chandler,Mirza Teletovi?,Team.PHOENIX_SUNS,1/29/2016,Location.AWAY
8899,Damian Lillard,Mason Plumlee,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,1/29/2016,Location.HOME
8900,Gordon Hayward,Rudy Gobert,Rodney Hood,Team.UTAH_JAZZ,1/29/2016,Location.HOME
8901,Giannis Antetokounmpo,Greg Monroe,Khris Middleton,Team.MILWAUKEE_BUCKS,2/2/2016,Location.AWAY
8902,Gerald Green,Amar'e Stoudemire,Luol Deng,Team.MIAMI_HEAT,2/2/2016,Location.AWAY
8903,Andrew Wiggins,Karl-Anthony Towns,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,2/2/2016,Location.AWAY
8904,Arron Afflalo,Robin Lopez,Carmelo Anthony,Team.NEW_YORK_KNICKS,2/2/2016,Location.HOME
8905,Jordan Clarkson,Julius Randle,Lou Williams,Team.LOS_ANGELES_LAKERS,2/2/2016,Location.HOME
8906,James Harden,Marcus Thornton,Patrick Beverley,Team.HOUSTON_ROCKETS,2/2/2016,Location.HOME
8907,Kyle Lowry,Jonas Valan?i?nas,DeMar DeRozan,Team.TORONTO_RAPTORS,2/2/2016,Location.AWAY
8908,Isaiah Thomas,Amir Johnson,Evan Turner,Team.BOSTON_CELTICS,2/2/2016,Location.AWAY
8909,Devin Booker,Tyson Chandler,Mirza Teletovi?,Team.PHOENIX_SUNS,2/2/2016,Location.HOME
8910,Damian Lillard,Mason Plumlee,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,2/2/2016,Location.HOME
8911,Dwyane Wade,Amar'e Stoudemire,Joe Johnson,Team.MIAMI_HEAT,5/9/2016,Location.HOME
8912,Stephen Curry,Andrew Bogut,Klay Thompson,Team.GOLDEN_STATE_WARRIORS,5/9/2016,Location.AWAY
8913,Kyle Lowry,Bismack Biyombo,DeMarre Carroll,Team.TORONTO_RAPTORS,5/9/2016,Location.AWAY
8914,Damian Lillard,Mason Plumlee,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,5/9/2016,Location.HOME
8915,Dwyane Wade,Udonis Haslem,Josh Richardson,Team.MIAMI_HEAT,5/11/2016,Location.AWAY
8916,Klay Thompson,Festus Ezeli,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,5/11/2016,Location.HOME
8917,DeMar DeRozan,Bismack Biyombo,Kyle Lowry,Team.TORONTO_RAPTORS,5/11/2016,Location.HOME
8918,Damian Lillard,Mason Plumlee,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,5/11/2016,Location.AWAY
8919,Goran Dragi?,Dwyane Wade,Josh McRoberts,Team.MIAMI_HEAT,5/13/2016,Location.HOME
8920,Kyle Lowry,Bismack Biyombo,DeMar DeRozan,Team.TORONTO_RAPTORS,5/13/2016,Location.AWAY
8921,Goran Dragi?,Justise Winslow,Joe Johnson,Team.MIAMI_HEAT,5/15/2016,Location.AWAY
8922,Kyle Lowry,Bismack Biyombo,DeMarre Carroll,Team.TORONTO_RAPTORS,5/15/2016,Location.HOME
8923,Giannis Antetokounmpo,John Henson,Khris Middleton,Team.MILWAUKEE_BUCKS,3/12/2018,Location.AWAY
8924,Goran Dragi?,Kelly Olynyk,Josh Richardson,Team.MIAMI_HEAT,3/12/2018,Location.AWAY
8925,Russell Westbrook,Steven Adams,Paul George,Team.OKLAHOMA_CITY_THUNDER,3/12/2018,Location.HOME
8926,James Harden,Clint Capela,Chris Paul,Team.HOUSTON_ROCKETS,3/12/2018,Location.HOME
8927,Bryn Forbes,Pau Gasol,Derrick White,Team.SAN_ANTONIO_SPURS,3/12/2018,Location.AWAY
8928,Ben McLemore,Deyonta Davis,Jarell Martin,Team.MEMPHIS_GRIZZLIES,3/12/2018,Location.HOME
8929,Buddy Hield,Willie Cauley-Stein,Bogdan Bogdanovi?,Team.SACRAMENTO_KINGS,3/12/2018,Location.AWAY
8930,Damian Lillard,Jusuf Nurki?,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,3/12/2018,Location.HOME
8931,Jrue Holiday,Anthony Davis,Ryan Anderson,Team.NEW_ORLEANS_PELICANS,2/25/2016,Location.HOME
8932,Giannis Antetokounmpo,Greg Monroe,Khris Middleton,Team.MILWAUKEE_BUCKS,2/25/2016,Location.AWAY
8933,Kevin Durant,Enes Kanter,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,2/25/2016,Location.AWAY
8934,Victor Oladipo,Nikola Vu?evi?,Evan Fournier,Team.ORLANDO_MAGIC,2/25/2016,Location.HOME
8935,James Harden,Dwight Howard,Trevor Ariza,Team.HOUSTON_ROCKETS,2/25/2016,Location.AWAY
8936,Stephen Curry,Andrew Bogut,Klay Thompson,Team.GOLDEN_STATE_WARRIORS,2/25/2016,Location.AWAY
8937,Isaiah Thomas,Amir Johnson,Evan Turner,Team.BOSTON_CELTICS,2/25/2016,Location.HOME
8938,Tony Parker,LaMarcus Aldridge,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,2/25/2016,Location.AWAY
8939,Donald Sloan,Brook Lopez,Thaddeus Young,Team.BROOKLYN_NETS,2/25/2016,Location.AWAY
8940,Devin Booker,Tyson Chandler,Mirza Teletovi?,Team.PHOENIX_SUNS,2/25/2016,Location.HOME
8941,Damian Lillard,Mason Plumlee,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,2/25/2016,Location.HOME
8942,Gordon Hayward,Rudy Gobert,Rodney Hood,Team.UTAH_JAZZ,2/25/2016,Location.HOME
8943,Giannis Antetokounmpo,Greg Monroe,Jabari Parker,Team.MILWAUKEE_BUCKS,11/3/2016,Location.HOME
8944,Andrew Wiggins,Karl-Anthony Towns,Zach LaVine,Team.MINNESOTA_TIMBERWOLVES,11/3/2016,Location.HOME
8945,Victor Oladipo,Steven Adams,Russell Westbrook,Team.OKLAHOMA_CITY_THUNDER,11/3/2016,Location.AWAY
8946,LeBron James,Tristan Thompson,Kyrie Irving,Team.CLEVELAND_CAVALIERS,11/3/2016,Location.HOME
8947,Elfrid Payton,Nikola Vu?evi?,Aaron Gordon,Team.ORLANDO_MAGIC,11/3/2016,Location.HOME
8948,Jeff Teague,Myles Turner,Paul George,Team.INDIANA_PACERS,11/3/2016,Location.AWAY
8949,Stephen Curry,Zaza Pachulia,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,11/3/2016,Location.HOME
8950,Isaiah Thomas,Tyler Zeller,Avery Bradley,Team.BOSTON_CELTICS,11/3/2016,Location.AWAY
8951,Ty Lawson,DeMarcus Cousins,Ben McLemore,Team.SACRAMENTO_KINGS,11/3/2016,Location.AWAY
8952,Jameer Nelson,Jusuf Nurki?,Danilo Gallinari,Team.DENVER_NUGGETS,11/3/2016,Location.AWAY
8953,Jrue Holiday,Anthony Davis,E'Twaun Moore,Team.NEW_ORLEANS_PELICANS,12/4/2016,Location.AWAY
8954,Russell Westbrook,Enes Kanter,Andre Roberson,Team.OKLAHOMA_CITY_THUNDER,12/4/2016,Location.HOME
8955,Derrick Rose,Kristaps Porzi??is,Carmelo Anthony,Team.NEW_YORK_KNICKS,12/4/2016,Location.HOME
8956,Kentavious Caldwell-Pope,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,12/4/2016,Location.HOME
8957,Elfrid Payton,Nikola Vu?evi?,Aaron Gordon,Team.ORLANDO_MAGIC,12/4/2016,Location.AWAY
8958,Jeff Teague,Myles Turner,Paul George,Team.INDIANA_PACERS,12/4/2016,Location.AWAY
8959,Chris Paul,DeAndre Jordan,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,12/4/2016,Location.HOME
8960,Darren Collison,DeMarcus Cousins,Rudy Gay,Team.SACRAMENTO_KINGS,12/4/2016,Location.AWAY
8961,Jrue Holiday,Anthony Davis,E'Twaun Moore,Team.NEW_ORLEANS_PELICANS,1/5/2017,Location.HOME
8962,Deron Williams,Andrew Bogut,Harrison Barnes,Team.DALLAS_MAVERICKS,1/5/2017,Location.HOME
8963,Russell Westbrook,Steven Adams,Enes Kanter,Team.OKLAHOMA_CITY_THUNDER,1/5/2017,Location.AWAY
8964,Kemba Walker,Spencer Hawes,Marvin Williams,Team.CHARLOTTE_HORNETS,1/5/2017,Location.AWAY
8965,Lou Williams,Julius Randle,Jordan Clarkson,Team.LOS_ANGELES_LAKERS,1/5/2017,Location.AWAY
8966,Dennis Schröder,Dwight Howard,Paul Millsap,Team.ATLANTA_HAWKS,1/5/2017,Location.AWAY
8967,Kentavious Caldwell-Pope,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,1/5/2017,Location.HOME
8968,Jeff Teague,Myles Turner,Paul George,Team.INDIANA_PACERS,1/5/2017,Location.HOME
8969,James Harden,Nenê Hilário,Eric Gordon,Team.HOUSTON_ROCKETS,1/5/2017,Location.HOME
8970,DeMar DeRozan,Jonas Valan?i?nas,Kyle Lowry,Team.TORONTO_RAPTORS,1/5/2017,Location.HOME
8971,Patty Mills,LaMarcus Aldridge,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,1/5/2017,Location.AWAY
8972,Sean Kilpatrick,Brook Lopez,Trevor Booker,Team.BROOKLYN_NETS,1/5/2017,Location.AWAY
8973,Eric Bledsoe,Alex Len,Devin Booker,Team.PHOENIX_SUNS,1/5/2017,Location.AWAY
8974,Damian Lillard,Mason Plumlee,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,1/5/2017,Location.HOME
8975,Gary Harris,Nikola Joki?,Danilo Gallinari,Team.DENVER_NUGGETS,1/5/2017,Location.HOME
8976,Shelvin Mack,Rudy Gobert,Gordon Hayward,Team.UTAH_JAZZ,1/5/2017,Location.AWAY
8977,Russell Westbrook,Steven Adams,Victor Oladipo,Team.OKLAHOMA_CITY_THUNDER,2/5/2017,Location.HOME
8978,Jamal Crawford,Marreese Speights,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,2/5/2017,Location.AWAY
8979,Kyle Lowry,Jonas Valan?i?nas,Terrence Ross,Team.TORONTO_RAPTORS,2/5/2017,Location.AWAY
8980,Isaiah Thomas,Al Horford,Jae Crowder,Team.BOSTON_CELTICS,2/5/2017,Location.HOME
8981,Sean Kilpatrick,Brook Lopez,Trevor Booker,Team.BROOKLYN_NETS,2/5/2017,Location.HOME
8982,Damian Lillard,Mason Plumlee,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,2/5/2017,Location.AWAY
8983,T.J. McConnell,Richaun Holmes,Dario ?ari?,Team.PHILADELPHIA_76ERS,3/9/2017,Location.AWAY
8984,Russell Westbrook,Steven Adams,Enes Kanter,Team.OKLAHOMA_CITY_THUNDER,3/9/2017,Location.HOME
8985,D'Angelo Russell,Larry Nance,Julius Randle,Team.LOS_ANGELES_LAKERS,3/9/2017,Location.AWAY
8986,LeBron James,Tristan Thompson,Kyrie Irving,Team.CLEVELAND_CAVALIERS,3/9/2017,Location.AWAY
8987,Kentavious Caldwell-Pope,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,3/9/2017,Location.HOME
8988,Chris Paul,DeAndre Jordan,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,3/9/2017,Location.AWAY
8989,Patty Mills,LaMarcus Aldridge,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,3/9/2017,Location.AWAY
8990,Mike Conley,Marc Gasol,Zach Randolph,Team.MEMPHIS_GRIZZLIES,3/9/2017,Location.HOME
8991,Eric Bledsoe,Alex Len,Devin Booker,Team.PHOENIX_SUNS,3/9/2017,Location.HOME
8992,CJ McCollum,Jusuf Nurki?,Allen Crabbe,Team.PORTLAND_TRAIL_BLAZERS,3/9/2017,Location.HOME
8993,Jrue Holiday,Anthony Davis,E'Twaun Moore,Team.NEW_ORLEANS_PELICANS,3/14/2017,Location.HOME
8994,T.J. McConnell,Richaun Holmes,Dario ?ari?,Team.PHILADELPHIA_76ERS,3/14/2017,Location.AWAY
8995,Russell Westbrook,Steven Adams,Enes Kanter,Team.OKLAHOMA_CITY_THUNDER,3/14/2017,Location.AWAY
8996,Derrick Rose,Kristaps Porzi??is,Carmelo Anthony,Team.NEW_YORK_KNICKS,3/14/2017,Location.HOME
8997,LeBron James,Tristan Thompson,Kyrie Irving,Team.CLEVELAND_CAVALIERS,3/14/2017,Location.HOME
8998,Kentavious Caldwell-Pope,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,3/14/2017,Location.AWAY
8999,Jeff Teague,Myles Turner,Paul George,Team.INDIANA_PACERS,3/14/2017,Location.AWAY
9000,Stephen Curry,David West,Draymond Green,Team.GOLDEN_STATE_WARRIORS,3/14/2017,Location.HOME
9001,Jeremy Lin,Brook Lopez,Caris LeVert,Team.BROOKLYN_NETS,3/14/2017,Location.HOME
9002,Damian Lillard,Meyers Leonard,Shabazz Napier,Team.PORTLAND_TRAIL_BLAZERS,3/14/2017,Location.AWAY
9003,Russell Westbrook,Steven Adams,Jerami Grant,Team.OKLAHOMA_CITY_THUNDER,4/25/2017,Location.AWAY
9004,James Harden,Clint Capela,Trevor Ariza,Team.HOUSTON_ROCKETS,4/25/2017,Location.HOME
9005,Chris Paul,DeAndre Jordan,J.J. Redick,Team.LOS_ANGELES_CLIPPERS,4/25/2017,Location.HOME
9006,Patty Mills,LaMarcus Aldridge,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,4/25/2017,Location.HOME
9007,Mike Conley,Marc Gasol,Zach Randolph,Team.MEMPHIS_GRIZZLIES,4/25/2017,Location.AWAY
9008,Gordon Hayward,Rudy Gobert,George Hill,Team.UTAH_JAZZ,4/25/2017,Location.AWAY
9009,Jerian Grant,Lauri Markkanen,Justin Holiday,Team.CHICAGO_BULLS,10/24/2017,Location.AWAY
9010,Jrue Holiday,DeMarcus Cousins,E'Twaun Moore,Team.NEW_ORLEANS_PELICANS,10/24/2017,Location.AWAY
9011,Jamal Crawford,Karl-Anthony Towns,Nemanja Bjelica,Team.MINNESOTA_TIMBERWOLVES,10/24/2017,Location.HOME
9012,Courtney Lee,Enes Kanter,Kristaps Porzi??is,Team.NEW_YORK_KNICKS,10/24/2017,Location.AWAY
9013,LeBron James,Tristan Thompson,Kevin Love,Team.CLEVELAND_CAVALIERS,10/24/2017,Location.HOME
9014,Evan Fournier,Nikola Vu?evi?,Aaron Gordon,Team.ORLANDO_MAGIC,10/24/2017,Location.HOME
9015,Victor Oladipo,Domantas Sabonis,Thaddeus Young,Team.INDIANA_PACERS,10/24/2017,Location.AWAY
9016,Patrick Beverley,DeAndre Jordan,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,10/24/2017,Location.HOME
9017,Kyrie Irving,Al Horford,Jayson Tatum,Team.BOSTON_CELTICS,10/24/2017,Location.HOME
9018,Spencer Dinwiddie,Jarrett Allen,Rondae Hollis-Jefferson,Team.BROOKLYN_NETS,10/24/2017,Location.AWAY
9019,Damian Lillard,Jusuf Nurki?,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,10/24/2017,Location.HOME
9020,Donovan Mitchell,Derrick Favors,Rudy Gobert,Team.UTAH_JAZZ,10/24/2017,Location.AWAY
9021,Giannis Antetokounmpo,John Henson,Khris Middleton,Team.MILWAUKEE_BUCKS,10/31/2017,Location.HOME
9022,Russell Westbrook,Steven Adams,Paul George,Team.OKLAHOMA_CITY_THUNDER,10/31/2017,Location.AWAY
9023,Kentavious Caldwell-Pope,Julius Randle,Kyle Kuzma,Team.LOS_ANGELES_LAKERS,10/31/2017,Location.HOME
9024,Ish Smith,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,10/31/2017,Location.AWAY
9025,Victor Oladipo,Domantas Sabonis,Thaddeus Young,Team.INDIANA_PACERS,10/31/2017,Location.HOME
9026,D'Angelo Russell,Tyler Zeller,Rondae Hollis-Jefferson,Team.BROOKLYN_NETS,10/31/2017,Location.HOME
9027,Devin Booker,Alex Len,T.J. Warren,Team.PHOENIX_SUNS,10/31/2017,Location.AWAY
9028,Buddy Hield,Willie Cauley-Stein,Bogdan Bogdanovi?,Team.SACRAMENTO_KINGS,10/31/2017,Location.AWAY
9029,Courtney Lee,Enes Kanter,Kristaps Porzi??is,Team.NEW_YORK_KNICKS,1/21/2018,Location.AWAY
